Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
1;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
2;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
3;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
000NTC;multidrug resistance;0;0;1;1;;;;;;-1;NotInformative
GENO;multidrug resistance;0;0;2;2;;;;;;-1;NotInformative
1;cmr;0;0;3;3;;;;;;-1;NotInformative
2;cmr;0;0;3;3;;;;;;-1;NotInformative
3;cmr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cmr;1;0;0;1;43.21;;71.39;;2.23;-1;
GENO;cmr;0;0;2;2;;;;;;-1;NotInformative
1;acrA;1;0;2;3;42.81;;88.27;;1.91;-1;
2;acrA;0;0;3;3;;;;;;-1;NotInformative
3;acrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;acrA;0;0;1;1;;;;;;-1;NotInformative
GENO;acrA;0;0;2;2;;;;;;-1;NotInformative
1;emrD;0;0;3;3;;;;;;-1;NotInformative
2;emrD;0;0;3;3;;;;;;-1;NotInformative
3;emrD;0;0;3;3;;;;;;-1;NotInformative
000NTC;emrD;0;0;1;1;;;;;;-1;NotInformative
GENO;emrD;0;0;2;2;;;;;;-1;NotInformative
1;mdtE/yhiU;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;mdtE/yhiU;1;0;2;3;41.02;;87.08;;1.8;-1;MultipleMeltPeaks
3;mdtE/yhiU;3;0;0;3;34.53;0.61;90.2;0.74;1.76;-1;
000NTC;mdtE/yhiU;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtE/yhiU;0;0;2;2;;;;;;-1;NotInformative
1;mexA;0;0;3;3;;;;;;-1;NotInformative
2;mexA;0;0;3;3;;;;;;-1;NotInformative
3;mexA;1;0;2;3;35.57;;89.31;;1.83;-1;
000NTC;mexA;0;0;1;1;;;;;;-1;NotInformative
GENO;mexA;0;0;2;2;;;;;;-1;NotInformative
1;acrR;2;0;1;3;37.75;5.33;90.94;2.36;1.69;-1;
2;acrR;2;0;1;3;29.84;3.33;91.33;0.47;1.93;-1;
3;acrR;2;1;0;3;37.56;0.08;89.88;0.1;1.56;-1;ContainsOutlierReplicateCt
000NTC;acrR;0;0;1;1;;;;;;-1;NotInformative
GENO;acrR;0;0;2;2;;;;;;-1;NotInformative
1;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
2;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
3;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacF/Ha;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Ha;0;0;2;2;;;;;;-1;NotInformative
1;nimE;1;0;2;3;40.75;;75.1;;1.91;-1;
2;nimE;2;1;0;3;35.27;0.43;75.99;0.22;1.77;-1;ContainsOutlierReplicateCt
3;nimE;1;0;2;3;32.37;;76.33;;1.81;-1;
000NTC;nimE;1;0;0;1;37.2;;75.72;;1.86;-1;
GENO;nimE;2;0;0;2;36.75;5.82;75.55;1.12;1.9;-1;
1;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
2;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
3;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
000NTC;emrB/qacA;0;0;1;1;;;;;;-1;NotInformative
GENO;emrB/qacA;0;0;2;2;;;;;;-1;NotInformative
1;mtrE;0;0;3;3;;;;;;-1;NotInformative
2;mtrE;0;0;3;3;;;;;;-1;NotInformative
3;mtrE;0;0;3;3;;;;;;-1;NotInformative
000NTC;mtrE;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrE;0;0;2;2;;;;;;-1;NotInformative
1;oprD;1;0;2;3;25.66;;89.99;;1.94;-1;MultipleMeltPeaks
2;oprD;2;0;1;3;25.97;0.9;88.99;0.38;1.93;-1;MultipleMeltPeaks
3;oprD;3;0;0;3;25.6;1.36;89.54;0.04;1.92;-1;
000NTC;oprD;0;0;1;1;;;;;;-1;NotInformative
GENO;oprD;0;0;2;2;;;;;;-1;NotInformative
1;ttgA;1;0;2;3;42.42;;82.44;;1.88;-1;
2;ttgA;0;0;3;3;;;;;;-1;NotInformative
3;ttgA;1;0;2;3;42.87;;88.19;;1.82;-1;
000NTC;ttgA;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgA;0;0;2;2;;;;;;-1;NotInformative
1;ttgB;1;0;2;3;33.03;;82.82;;1.87;-1;MultipleMeltPeaks
2;ttgB;2;0;1;3;34.7;0.52;89.96;1.2;1.8;-1;MultipleMeltPeaks
3;ttgB;3;0;0;3;34.11;1.49;90.09;1.45;1.81;-1;
000NTC;ttgB;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgB;0;0;2;2;;;;;;-1;NotInformative
1;mepA;2;0;1;3;35.01;1.22;86.07;4.97;1.77;-1;MultipleMeltPeaks
2;mepA;2;1;0;3;39.13;0.47;84.24;3.24;1.77;-1;ContainsOutlierReplicateCt
3;mepA;2;0;1;3;35.92;0.44;83.72;4.21;1.84;-1;MultipleMeltPeaks
000NTC;mepA;0;0;1;1;;;;;;-1;NotInformative
GENO;mepA;0;0;2;2;;;;;;-1;NotInformative
1;mexE;3;0;0;3;26.08;0.16;90.94;0.17;1.87;-1;
2;mexE;3;0;0;3;30.67;2.92;91.23;0.1;1.87;-1;
3;mexE;1;0;2;3;32.71;;90.9;;1.86;-1;MultipleMeltPeaks
000NTC;mexE;0;0;1;1;;;;;;-1;NotInformative
GENO;mexE;0;0;2;2;;;;;;-1;NotInformative
1;mtrD;1;0;2;3;40.34;;88.5;;1.81;-1;
2;mtrD;0;0;3;3;;;;;;-1;NotInformative
3;mtrD;0;0;3;3;;;;;;-1;NotInformative
000NTC;mtrD;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrD;1;0;1;2;33.53;;75.31;;1.81;-1;
1;tolC;2;0;1;3;33.06;2.06;90.64;0.48;1.78;-1;MultipleMeltPeaks
2;tolC;1;0;2;3;34.57;;89.37;;1.85;-1;MultipleMeltPeaks
3;tolC;2;0;1;3;34.07;1.32;91.25;0.77;1.78;-1;MultipleMeltPeaks
000NTC;tolC;0;0;1;1;;;;;;-1;NotInformative
GENO;tolC;0;0;2;2;;;;;;-1;NotInformative
1;merA-marko;1;0;2;3;38.37;;89.14;;1.69;-1;
2;merA-marko;0;0;3;3;;;;;;-1;NotInformative
3;merA-marko;0;0;3;3;;;;;;-1;NotInformative
000NTC;merA-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;merA-marko;0;0;2;2;;;;;;-1;NotInformative
1;qacH_351;2;0;1;3;42.55;0.57;86.77;1.93;1.81;-1;
2;qacH_351;2;1;0;3;39.4;0.1;83.01;6.42;1.87;-1;ContainsOutlierReplicateCt
3;qacH_351;2;0;1;3;40.8;3.06;83.38;8.8;1.92;-1;
000NTC;qacH_351;0;0;1;1;;;;;;-1;NotInformative
GENO;qacH_351;1;0;1;2;34.27;;78.89;;1.91;-1;
1;marR;0;0;3;3;;;;;;-1;NotInformative
2;marR;0;0;3;3;;;;;;-1;NotInformative
3;marR;0;0;3;3;;;;;;-1;NotInformative
000NTC;marR;0;0;1;1;;;;;;-1;NotInformative
GENO;marR;0;0;2;2;;;;;;-1;NotInformative
1;mexB;3;0;0;3;26.62;1.64;90.96;0.1;1.82;-1;
2;mexB;3;0;0;3;27.82;2.74;91.43;0.45;1.8;-1;
3;mexB;3;0;0;3;25.14;1.75;90.78;0.13;1.82;-1;
000NTC;mexB;0;0;1;1;;;;;;-1;NotInformative
GENO;mexB;0;0;2;2;;;;;;-1;NotInformative
1;mdtg;3;0;0;3;26.8;0.69;90.69;0.61;1.92;-1;
2;mdtg;3;0;0;3;27.36;3.69;87.4;1.13;1.79;-1;
3;mdtg;2;1;0;3;20.64;0.38;88.65;0.05;1.67;-1;ContainsOutlierReplicateCt
000NTC;mdtg;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtg;0;0;2;2;;;;;;-1;NotInformative
1;bexA/norM;2;0;1;3;38.26;6.55;81.2;2.13;1.86;-1;
2;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
3;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
000NTC;bexA/norM;0;0;1;1;;;;;;-1;NotInformative
GENO;bexA/norM;0;0;2;2;;;;;;-1;NotInformative
1;mdtA;2;0;1;3;28.46;0.42;89.79;0.24;1.87;-1;MultipleMeltPeaks
2;mdtA;2;0;1;3;32.19;1.63;90.25;1.37;1.85;-1;
3;mdtA;3;0;0;3;30.44;0.32;90.54;0.71;1.92;-1;
000NTC;mdtA;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtA;0;0;2;2;;;;;;-1;NotInformative
1;adeI;0;0;3;3;;;;;;-1;NotInformative
2;adeI;0;0;3;3;;;;;;-1;NotInformative
3;adeI;0;0;3;3;;;;;;-1;NotInformative
000NTC;adeI;0;0;1;1;;;;;;-1;NotInformative
GENO;adeI;0;0;2;2;;;;;;-1;NotInformative
1;mdth;0;0;3;3;;;;;;-1;NotInformative
2;mdth;0;0;3;3;;;;;;-1;NotInformative
3;mdth;0;0;3;3;;;;;;-1;NotInformative
000NTC;mdth;0;0;1;1;;;;;;-1;NotInformative
GENO;mdth;0;0;2;2;;;;;;-1;NotInformative
1;dfrA1;0;0;3;3;;;;;;-1;NotInformative
2;dfrA1;0;0;3;3;;;;;;-1;NotInformative
3;dfrA1;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA1;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA1;0;0;2;2;;;;;;-1;NotInformative
1;dfrA12;0;0;3;3;;;;;;-1;NotInformative
2;dfrA12;0;0;3;3;;;;;;-1;NotInformative
3;dfrA12;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA12;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA12;1;0;1;2;43.63;;81.23;;1.93;-1;
1;nisB;0;0;3;3;;;;;;-1;NotInformative
2;nisB;0;0;3;3;;;;;;-1;NotInformative
3;nisB;0;0;3;3;;;;;;-1;NotInformative
000NTC;nisB;1;0;0;1;29.45;;77.83;;1.87;-1;
GENO;nisB;0;0;2;2;;;;;;-1;NotInformative
1;pmrA;0;0;3;3;;;;;;-1;NotInformative
2;pmrA;0;0;3;3;;;;;;-1;NotInformative
3;pmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;pmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;pmrA;0;0;2;2;;;;;;-1;NotInformative
1;fosb;0;0;3;3;;;;;;-1;NotInformative
2;fosb;0;0;3;3;;;;;;-1;NotInformative
3;fosb;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosb;0;0;1;1;;;;;;-1;NotInformative
GENO;fosb;0;0;2;2;;;;;;-1;NotInformative
1;fosX;0;0;3;3;;;;;;-1;NotInformative
2;fosX;0;0;3;3;;;;;;-1;NotInformative
3;fosX;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosX;0;0;1;1;;;;;;-1;NotInformative
GENO;fosX;0;0;2;2;;;;;;-1;NotInformative
1;Arr2;0;0;3;3;;;;;;-1;NotInformative
2;Arr2;0;0;3;3;;;;;;-1;NotInformative
3;Arr2;0;0;3;3;;;;;;-1;NotInformative
000NTC;Arr2;0;0;1;1;;;;;;-1;NotInformative
GENO;Arr2;0;0;2;2;;;;;;-1;NotInformative
1;mcr-1;2;1;0;3;35.43;0.01;80.6;0.65;1.8;-1;ContainsOutlierReplicateCt
2;mcr-1;2;0;1;3;33.38;5.13;78.73;1.9;1.67;-1;MultipleMeltPeaks
3;mcr-1;3;0;0;3;34.54;2.58;79.65;1.77;1.8;-1;
000NTC;mcr-1;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-1;0;0;2;2;;;;;;-1;NotInformative
1;bacA;0;0;3;3;;;;;;-1;NotInformative
2;bacA;2;0;1;3;35.61;8.99;89.88;0.31;1.77;-1;
3;bacA;1;0;2;3;35.07;;80.61;;1.71;-1;
000NTC;bacA;0;0;1;1;;;;;;-1;NotInformative
GENO;bacA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;fabK;2;0;1;3;34.38;0.82;77.08;0.25;1.77;-1;MultipleMeltPeaks
2;fabK;3;0;0;3;31.57;0.78;77.64;1.48;1.82;-1;
3;fabK;3;0;0;3;33.94;2.42;77.51;0.19;1.81;-1;
000NTC;fabK;1;0;0;1;33.75;;79.18;;1.87;-1;
GENO;fabK;2;0;0;2;32.96;5.8;79.06;3.07;1.83;-1;
1;ARR-3;0;0;3;3;;;;;;-1;NotInformative
2;ARR-3;1;0;2;3;28.83;;79.73;;1.37;-1;MultipleMeltPeaks
3;ARR-3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ARR-3;0;0;1;1;;;;;;-1;NotInformative
GENO;ARR-3;0;0;2;2;;;;;;-1;NotInformative
1;mcr-2;0;0;3;3;;;;;;-1;NotInformative
2;mcr-2;0;0;3;3;;;;;;-1;NotInformative
3;mcr-2;0;0;3;3;;;;;;-1;NotInformative
000NTC;mcr-2;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-2;0;0;2;2;;;;;;-1;NotInformative
1;qnrA;3;0;0;3;37.72;2.32;88.68;2.15;1.78;-1;
2;qnrA;3;0;0;3;40.01;2.38;88;4.04;1.78;-1;
3;qnrA;1;0;2;3;38.57;;88.53;;1.79;-1;MultipleMeltPeaks
000NTC;qnrA;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrA;0;0;2;2;;;;;;-1;NotInformative
1;norA;0;0;3;3;;;;;;-1;NotInformative
2;norA;0;0;3;3;;;;;;-1;NotInformative
3;norA;0;0;3;3;;;;;;-1;NotInformative
000NTC;norA;0;0;1;1;;;;;;-1;NotInformative
GENO;norA;0;0;2;2;;;;;;-1;NotInformative
1;qepA_1_2;0;0;3;3;;;;;;-1;NotInformative
2;qepA_1_2;0;0;3;3;;;;;;-1;NotInformative
3;qepA_1_2;0;0;3;3;;;;;;-1;NotInformative
000NTC;qepA_1_2;0;0;1;1;;;;;;-1;NotInformative
GENO;qepA_1_2;0;0;2;2;;;;;;-1;NotInformative
1;QnrB4;2;1;0;3;27.41;0.41;89.04;0.22;1.9;-1;ContainsOutlierReplicateCt
2;QnrB4;1;0;2;3;27.42;;89.17;;1.93;-1;MultipleMeltPeaks
3;QnrB4;2;0;1;3;29.19;1.32;90.33;0.3;1.94;-1;MultipleMeltPeaks
000NTC;QnrB4;1;0;0;1;40.57;;78.35;;1.89;-1;
GENO;QnrB4;1;0;1;2;35.78;;75.9;;1.85;-1;
1;QnrS1_S3_S5;2;0;1;3;34.5;1.03;90.91;0.45;1.76;-1;MultipleMeltPeaks
2;QnrS1_S3_S5;2;1;0;3;39.01;0.27;90.91;0.2;1.7;-1;ContainsOutlierReplicateCt
3;QnrS1_S3_S5;2;0;1;3;38.43;2.69;89.78;1.8;1.66;-1;MultipleMeltPeaks
000NTC;QnrS1_S3_S5;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrS1_S3_S5;0;0;2;2;;;;;;-1;NotInformative
1;QnrVC1_VC3_VC6;1;0;2;3;35.77;;90.47;;1.76;-1;
2;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;NotInformative
3;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrVC1_VC3_VC6;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC1_VC3_VC6;0;0;2;2;;;;;;-1;NotInformative
1;QnrVC4_VC5_VC7;1;0;2;3;38.02;;85.1;;1.72;-1;MultipleMeltPeaks
2;QnrVC4_VC5_VC7;2;1;0;3;38.36;0.69;87.79;1.91;1.62;-1;ContainsOutlierReplicateCt
3;QnrVC4_VC5_VC7;2;0;1;3;37.36;1.17;87.05;2.53;1.69;-1;MultipleMeltPeaks
000NTC;QnrVC4_VC5_VC7;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC4_VC5_VC7;0;0;2;2;;;;;;-1;NotInformative
1;qnrD;2;0;1;3;40.64;1.04;77.21;1.48;1.89;-1;
2;qnrD;2;0;1;3;35.96;0.95;79.75;3.82;1.78;-1;MultipleMeltPeaks
3;qnrD;2;0;1;3;39.09;4.1;78.99;1.77;1.9;-1;MultipleMeltPeaks
000NTC;qnrD;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;qnrD;2;0;0;2;34.49;7.2;78.12;1.31;1.9;-1;
1;qnrS2;2;0;1;3;36.22;0.26;90.19;2.06;1.88;-1;MultipleMeltPeaks
2;qnrS2;2;0;1;3;39.59;1.81;86.98;4.79;1.82;-1;MultipleMeltPeaks
3;qnrS2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qnrS2;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrS2;0;0;2;2;;;;;;-1;NotInformative
1;oqxA;0;0;3;3;;;;;;-1;NotInformative
2;oqxA;0;0;3;3;;;;;;-1;NotInformative
3;oqxA;0;0;3;3;;;;;;-1;NotInformative
000NTC;oqxA;1;0;0;1;38.72;;75.18;;1.89;-1;
GENO;oqxA;0;0;2;2;;;;;;-1;NotInformative
1;qnrB46,47,48;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;qnrB46,47,48;1;0;2;3;35.77;;91.3;;1.78;-1;MultipleMeltPeaks
3;qnrB46,47,48;2;1;0;3;30.95;0.33;90.84;1.03;1.83;-1;ContainsOutlierReplicateCt
000NTC;qnrB46,47,48;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrB46,47,48;0;0;2;2;;;;;;-1;NotInformative
1;ermK;0;0;3;3;;;;;;-1;NotInformative
2;ermK;1;0;2;3;30.22;;75.08;;1.78;-1;
3;ermK;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermK;1;0;0;1;41.26;;73.31;;2.01;-1;
GENO;ermK;2;0;0;2;31.09;0.56;74.89;0.01;1.82;-1;
1;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
2;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
3;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(F)a;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)a;0;0;2;2;;;;;;-1;NotInformative
1;lmrA;0;0;3;3;;;;;;-1;NotInformative
2;lmrA;0;0;3;3;;;;;;-1;NotInformative
3;lmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;NotInformative
1;erm(36);3;0;0;3;29.15;1.33;89.23;1.56;1.92;-1;
2;erm(36);3;0;0;3;30.22;0.45;89.57;1.26;1.86;-1;
3;erm(36);1;0;2;3;29.3;;89.42;;1.99;-1;MultipleMeltPeaks
000NTC;erm(36);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(36);0;0;2;2;;;;;;-1;NotInformative
1;ermT;0;0;3;3;;;;;;-1;NotInformative
2;ermT;0;0;3;3;;;;;;-1;NotInformative
3;ermT;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
1;msr(C);0;0;3;3;;;;;;-1;NotInformative
2;msr(C);0;0;3;3;;;;;;-1;NotInformative
3;msr(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(C);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(C);0;0;2;2;;;;;;-1;NotInformative
1;mphB;1;0;2;3;39.55;;88.22;;1.95;-1;
2;mphB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;mphB;2;0;1;3;37.82;0.92;84.2;0.85;1.89;-1;
000NTC;mphB;1;0;0;1;41.54;;71.9;;2.08;-1;
GENO;mphB;0;0;2;2;;;;;;-1;NotInformative
1;msr(A);0;0;3;3;;;;;;-1;NotInformative
2;msr(A);0;0;3;3;;;;;;-1;NotInformative
3;msr(A);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(A);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(A);0;0;2;2;;;;;;-1;NotInformative
1;ermX;0;0;3;3;;;;;;-1;NotInformative
2;ermX;0;0;3;3;;;;;;-1;NotInformative
3;ermX;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermX;0;0;1;1;;;;;;-1;NotInformative
GENO;ermX;0;0;2;2;;;;;;-1;NotInformative
1;vgaB;0;0;3;3;;;;;;-1;NotInformative
2;vgaB;0;0;3;3;;;;;;-1;NotInformative
3;vgaB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vgaB;1;0;0;1;42.94;;70.71;;2.22;-1;
GENO;vgaB;0;0;2;2;;;;;;-1;NotInformative
1;pica;2;0;1;3;31.16;2.21;88.98;0.04;1.88;-1;MultipleMeltPeaks
2;pica;1;0;2;3;32.12;;92.51;;1.75;-1;MultipleMeltPeaks
3;pica;2;0;1;3;31.44;0.58;87.93;0.93;1.94;-1;MultipleMeltPeaks
000NTC;pica;0;0;1;1;;;;;;-1;NotInformative
GENO;pica;0;0;2;2;;;;;;-1;NotInformative
1;lnuA;0;0;3;3;;;;;;-1;NotInformative
2;lnuA;0;0;3;3;;;;;;-1;NotInformative
3;lnuA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuA;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuA;0;0;2;2;;;;;;-1;NotInformative
1;vat(E);0;0;3;3;;;;;;-1;NotInformative
2;vat(E);1;0;2;3;32.84;;87.99;;1.92;-1;
3;vat(E);1;0;2;3;42.47;;88.15;;1.86;-1;
000NTC;vat(E);0;0;1;1;;;;;;-1;NotInformative
GENO;vat(E);0;0;2;2;;;;;;-1;NotInformative
1;ermY;0;0;3;3;;;;;;-1;NotInformative
2;ermY;0;0;3;3;;;;;;-1;NotInformative
3;ermY;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermY;0;0;1;1;;;;;;-1;NotInformative
GENO;ermY;0;0;2;2;;;;;;-1;NotInformative
1;cfr;0;0;3;3;;;;;;-1;NotInformative
2;cfr;0;0;3;3;;;;;;-1;NotInformative
3;cfr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cfr;0;0;1;1;;;;;;-1;NotInformative
GENO;cfr;0;0;2;2;;;;;;-1;NotInformative
1;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
2;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
3;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermA/ermTR;0;0;1;1;;;;;;-1;NotInformative
GENO;ermA/ermTR;0;0;2;2;;;;;;-1;NotInformative
1;oleC;2;1;0;3;28.92;0.25;82.21;0.11;1.65;-1;ContainsOutlierReplicateCt
2;oleC;2;0;1;3;31.71;1.65;83.71;3.14;1.81;-1;
3;oleC;3;0;0;3;35.01;4.98;87.17;4.23;1.77;-1;
000NTC;oleC;0;0;1;1;;;;;;-1;NotInformative
GENO;oleC;0;0;2;2;;;;;;-1;NotInformative
1;carB;0;0;3;3;;;;;;-1;NotInformative
2;carB;0;0;3;3;;;;;;-1;NotInformative
3;carB;0;0;3;3;;;;;;-1;NotInformative
000NTC;carB;0;0;1;1;;;;;;-1;NotInformative
GENO;carB;0;0;2;2;;;;;;-1;NotInformative
1;pikR2;1;0;2;3;29.32;;89.1;;1.58;-1;MultipleMeltPeaks
2;pikR2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
3;pikR2;1;0;2;3;32.41;;89.43;;1.55;-1;MultipleMeltPeaks
000NTC;pikR2;0;0;1;1;;;;;;-1;NotInformative
GENO;pikR2;0;0;2;2;;;;;;-1;NotInformative
1;ere(A);0;0;3;3;;;;;;-1;NotInformative
2;ere(A);0;0;3;3;;;;;;-1;NotInformative
3;ere(A);0;0;3;3;;;;;;-1;NotInformative
000NTC;ere(A);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(A);0;0;2;2;;;;;;-1;NotInformative
1;ere(B);1;0;2;3;36.41;;91.51;;1.91;-1;
2;ere(B);1;0;2;3;38.06;;90.87;;1.66;-1;MultipleMeltPeaks
3;ere(B);2;0;1;3;35.49;1.25;90.9;0.29;1.8;-1;MultipleMeltPeaks
000NTC;ere(B);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(B);0;0;2;2;;;;;;-1;NotInformative
1;erm(A);2;0;1;3;35.88;2.39;86.94;0.21;1.73;-1;MultipleMeltPeaks
2;erm(A);2;0;1;3;34.88;2.94;78.78;0.15;1.89;-1;MultipleMeltPeaks
3;erm(A);3;0;0;3;31.35;1.8;87.86;1.71;1.84;-1;
000NTC;erm(A);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(A);2;0;0;2;42.35;1.43;73.88;0.5;1.96;-1;
1;erm(B);1;0;2;3;38.61;;75.58;;1.9;-1;
2;erm(B);0;0;3;3;;;;;;-1;NotInformative
3;erm(B);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(B);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(B);0;0;2;2;;;;;;-1;NotInformative
1;erm(D);1;0;2;3;37.92;;88.82;;1.57;-1;
2;erm(D);1;0;2;3;38.5;;81.23;;1.88;-1;
3;erm(D);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(D);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(D);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;erm(E);2;1;0;3;30.37;0.11;86.89;0.05;1.74;-1;ContainsOutlierReplicateCt
2;erm(E);2;0;1;3;29.45;0.49;87.7;2.07;1.79;-1;MultipleMeltPeaks
3;erm(E);2;0;1;3;28.41;0.86;89.64;0.3;1.93;-1;MultipleMeltPeaks
000NTC;erm(E);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(E);0;0;2;2;;;;;;-1;NotInformative
1;erm(G);0;0;3;3;;;;;;-1;NotInformative
2;erm(G);0;0;3;3;;;;;;-1;NotInformative
3;erm(G);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(G);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(G);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
1;erm(O);3;0;0;3;28.82;2.01;89.22;0.3;1.78;-1;
2;erm(O);2;0;1;3;32.87;5;87.85;2.41;1.64;-1;MultipleMeltPeaks
3;erm(O);3;0;0;3;28.46;1.47;89.41;0.41;1.86;-1;
000NTC;erm(O);1;0;0;1;37.66;;79.73;;1.83;-1;
GENO;erm(O);1;0;1;2;40.48;;80.43;;1.85;-1;MultipleMeltPeaks
1;erm(Q);3;0;0;3;36.89;3.89;82.44;3.54;1.89;-1;
2;erm(Q);2;0;1;3;32.97;0.63;88.09;0.04;1.87;-1;MultipleMeltPeaks
3;erm(Q);2;0;1;3;34.98;4.74;78.18;0.52;1.87;-1;MultipleMeltPeaks
000NTC;erm(Q);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(Q);2;0;0;2;37.08;0.99;78.23;0.09;1.93;-1;
1;erm(S);1;0;2;3;37.75;;89.17;;1.68;-1;MultipleMeltPeaks
2;erm(S);2;0;1;3;36;0.48;84.71;1.08;1.8;-1;
3;erm(S);2;0;1;3;33.5;4.38;89.39;1.71;1.86;-1;MultipleMeltPeaks
000NTC;erm(S);1;0;0;1;38.2;;79.16;;1.82;-1;
GENO;erm(S);0;0;2;2;;;;;;-1;NotInformative
1;lnuB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
2;lnuB;0;0;3;3;;;;;;-1;NotInformative
3;lnuB;0;0;3;3;;;;;;-1;NotInformative
