Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
5;acrF;1;0;2;3;39.43;;90.58;;1.85;-1;MultipleMeltPeaks
6;acrF;1;0;2;3;36.86;;90.61;;1.84;-1;MultipleMeltPeaks
000NTC;acrF;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;acrF;1;0;1;2;38.03;;86.7;;1.82;-1;
4;adeA;1;0;2;3;40.96;;81.46;;1.9;-1;MultipleMeltPeaks
5;adeA;2;0;1;3;38.23;4.83;89.13;0.35;1.81;-1;MultipleMeltPeaks
6;adeA;0;0;3;3;;;;;;-1;NotInformative
000NTC;adeA;0;0;1;1;;;;;;-1;NotInformative
GENO;adeA;0;0;2;2;;;;;;-1;NotInformative
4;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
5;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
6;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
000NTC;multidrug resistance;0;0;1;1;;;;;;-1;NotInformative
GENO;multidrug resistance;0;0;2;2;;;;;;-1;NotInformative
4;cmr;0;0;3;3;;;;;;-1;NotInformative
5;cmr;0;0;3;3;;;;;;-1;NotInformative
6;cmr;1;0;2;3;41.8;;83.85;;1.85;-1;
000NTC;cmr;0;0;1;1;;;;;;-1;NotInformative
GENO;cmr;0;0;2;2;;;;;;-1;NotInformative
4;acrA;2;0;1;3;37;2.91;90.44;3.65;1.83;-1;MultipleMeltPeaks
5;acrA;1;0;2;3;42.15;;84.86;;1.94;-1;
6;acrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;acrA;0;0;1;1;;;;;;-1;NotInformative
GENO;acrA;0;0;2;2;;;;;;-1;NotInformative
4;emrD;3;0;0;3;35.8;2.66;89.88;0.8;1.81;-1;
5;emrD;3;0;0;3;34.89;1.14;90.92;0.1;1.83;-1;
6;emrD;2;0;1;3;36.58;0.15;91.44;0.81;1.85;-1;MultipleMeltPeaks
000NTC;emrD;0;0;1;1;;;;;;-1;NotInformative
GENO;emrD;0;0;2;2;;;;;;-1;NotInformative
4;mdtE/yhiU;3;0;0;3;38.62;3.91;88.82;1.56;1.75;-1;
5;mdtE/yhiU;2;1;0;3;35.64;0.46;90.75;1.56;1.84;-1;ContainsOutlierReplicateCt
6;mdtE/yhiU;2;0;1;3;40.94;0.31;90.2;0.59;1.72;-1;
000NTC;mdtE/yhiU;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtE/yhiU;0;0;2;2;;;;;;-1;NotInformative
4;mexA;2;0;1;3;42.51;0.48;80.28;2.36;1.93;-1;
5;mexA;2;0;1;3;39.57;2.47;88.07;2.37;1.84;-1;MultipleMeltPeaks
6;mexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;mexA;0;0;1;1;;;;;;-1;NotInformative
GENO;mexA;0;0;2;2;;;;;;-1;NotInformative
4;acrR;0;0;3;3;;;;;;-1;NotInformative
5;acrR;0;0;3;3;;;;;;-1;NotInformative
6;acrR;0;0;3;3;;;;;;-1;NotInformative
000NTC;acrR;0;0;1;1;;;;;;-1;NotInformative
GENO;acrR;0;0;2;2;;;;;;-1;NotInformative
4;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
5;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
6;qacF/Ha;1;0;2;3;33.82;;78.77;;1.9;-1;
000NTC;qacF/Ha;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Ha;0;0;2;2;;;;;;-1;NotInformative
4;nimE;2;0;1;3;37.3;4.61;75.78;0.82;1.85;-1;
5;nimE;1;0;2;3;36.29;;76.02;;1.78;-1;
6;nimE;0;0;3;3;;;;;;-1;NotInformative
000NTC;nimE;1;0;0;1;33.51;;76.09;;1.8;-1;
GENO;nimE;1;0;1;2;38.7;;75.28;;1.85;-1;
4;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
5;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
6;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
000NTC;emrB/qacA;0;0;1;1;;;;;;-1;NotInformative
GENO;emrB/qacA;0;0;2;2;;;;;;-1;NotInformative
4;mtrE;0;0;3;3;;;;;;-1;NotInformative
5;mtrE;0;0;3;3;;;;;;-1;NotInformative
6;mtrE;0;0;3;3;;;;;;-1;NotInformative
000NTC;mtrE;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrE;0;0;2;2;;;;;;-1;NotInformative
4;oprD;1;0;2;3;28.84;;88.91;;1.94;-1;MultipleMeltPeaks
5;oprD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;oprD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;oprD;0;0;1;1;;;;;;-1;NotInformative
GENO;oprD;0;0;2;2;;;;;;-1;NotInformative
4;ttgA;0;0;3;3;;;;;;-1;NotInformative
5;ttgA;0;0;3;3;;;;;;-1;NotInformative
6;ttgA;0;0;3;3;;;;;;-1;NotInformative
000NTC;ttgA;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgA;0;0;2;2;;;;;;-1;NotInformative
4;ttgB;2;0;1;3;36.38;3.84;90.06;0.06;1.78;-1;MultipleMeltPeaks
5;ttgB;1;0;2;3;37.7;;91.35;;1.8;-1;MultipleMeltPeaks
6;ttgB;1;0;2;3;42.83;;83.49;;1.76;-1;MultipleMeltPeaks
000NTC;ttgB;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgB;0;0;2;2;;;;;;-1;NotInformative
4;mepA;1;0;2;3;35.69;;78.09;;1.86;-1;MultipleMeltPeaks
5;mepA;3;0;0;3;40.59;3.02;82.52;5.48;1.83;-1;
6;mepA;1;0;2;3;41.16;;86.39;;1.87;-1;MultipleMeltPeaks
000NTC;mepA;0;0;1;1;;;;;;-1;NotInformative
GENO;mepA;1;0;1;2;40.56;;75.13;;1.91;-1;
4;mexE;3;0;0;3;34.57;3.64;90.69;0.72;1.85;-1;
5;mexE;2;1;0;3;32.72;0.08;91.35;0.39;1.83;-1;ContainsOutlierReplicateCt
6;mexE;3;0;0;3;38.04;3.35;88.7;2.43;1.84;-1;
000NTC;mexE;0;0;1;1;;;;;;-1;NotInformative
GENO;mexE;0;0;2;2;;;;;;-1;NotInformative
4;mtrD;0;0;3;3;;;;;;-1;NotInformative
5;mtrD;0;0;3;3;;;;;;-1;NotInformative
6;mtrD;1;0;2;3;31.98;;75.17;;1.75;-1;
000NTC;mtrD;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrD;0;0;2;2;;;;;;-1;NotInformative
4;tolC;3;0;0;3;38.09;3.17;89.03;0.64;1.79;-1;
5;tolC;3;0;0;3;38.51;2.27;90.22;0.52;1.76;-1;
6;tolC;2;1;0;3;37.92;0.46;89.58;0.24;1.69;-1;ContainsOutlierReplicateCt
000NTC;tolC;0;0;1;1;;;;;;-1;NotInformative
GENO;tolC;0;0;2;2;;;;;;-1;NotInformative
4;merA-marko;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;merA-marko;2;0;1;3;33.52;3.08;89.35;0.1;1.87;-1;
6;merA-marko;0;0;3;3;;;;;;-1;NotInformative
000NTC;merA-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;merA-marko;0;0;2;2;;;;;;-1;NotInformative
4;qacH_351;1;0;2;3;42.68;;77.85;;2.12;-1;MultipleMeltPeaks
5;qacH_351;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;qacH_351;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacH_351;0;0;1;1;;;;;;-1;NotInformative
GENO;qacH_351;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
4;marR;0;0;3;3;;;;;;-1;NotInformative
5;marR;0;0;3;3;;;;;;-1;NotInformative
6;marR;0;0;3;3;;;;;;-1;NotInformative
000NTC;marR;0;0;1;1;;;;;;-1;NotInformative
GENO;marR;0;0;2;2;;;;;;-1;NotInformative
4;mexB;2;0;1;3;29.86;0.66;90.64;0.28;1.84;-1;MultipleMeltPeaks
5;mexB;2;0;1;3;29.29;0.69;90.51;0.96;1.85;-1;MultipleMeltPeaks
6;mexB;2;0;1;3;29.44;0.61;90.89;0.22;1.86;-1;MultipleMeltPeaks
000NTC;mexB;0;0;1;1;;;;;;-1;NotInformative
GENO;mexB;0;0;2;2;;;;;;-1;NotInformative
4;mdtg;1;0;2;3;27.53;;89.85;;1.95;-1;MultipleMeltPeaks
5;mdtg;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;mdtg;1;0;2;3;27.8;;88.43;;1.97;-1;MultipleMeltPeaks
000NTC;mdtg;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtg;0;0;2;2;;;;;;-1;NotInformative
4;bexA/norM;1;0;2;3;32.92;;83.19;;1.88;-1;
5;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
6;bexA/norM;1;0;2;3;43.37;;81.67;;2;-1;
000NTC;bexA/norM;0;0;1;1;;;;;;-1;NotInformative
GENO;bexA/norM;0;0;2;2;;;;;;-1;NotInformative
4;mdtA;2;0;1;3;31.8;0.93;90.33;0.56;1.8;-1;MultipleMeltPeaks
5;mdtA;2;0;1;3;33.38;1.75;89.88;0.07;1.82;-1;MultipleMeltPeaks
6;mdtA;2;0;1;3;34.46;1.63;89.84;0.24;1.83;-1;MultipleMeltPeaks
000NTC;mdtA;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtA;0;0;2;2;;;;;;-1;NotInformative
4;adeI;0;0;3;3;;;;;;-1;NotInformative
5;adeI;0;0;3;3;;;;;;-1;NotInformative
6;adeI;0;0;3;3;;;;;;-1;NotInformative
000NTC;adeI;0;0;1;1;;;;;;-1;NotInformative
GENO;adeI;0;0;2;2;;;;;;-1;NotInformative
4;mdth;1;0;2;3;40.44;;87.56;;1.84;-1;
5;mdth;1;0;2;3;42.39;;81.93;;1.93;-1;MultipleMeltPeaks
6;mdth;1;0;2;3;43.17;;74.06;;1.86;-1;
000NTC;mdth;0;0;1;1;;;;;;-1;NotInformative
GENO;mdth;0;0;2;2;;;;;;-1;NotInformative
4;dfrA1;2;0;1;3;42.2;1.02;84.24;2.6;1.83;-1;
5;dfrA1;1;0;2;3;41.48;;86.87;;1.83;-1;
6;dfrA1;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;dfrA1;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA1;0;0;2;2;;;;;;-1;NotInformative
4;dfrA12;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;dfrA12;0;0;3;3;;;;;;-1;NotInformative
6;dfrA12;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA12;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA12;0;0;2;2;;;;;;-1;NotInformative
4;nisB;1;0;2;3;30.67;;77.62;;1.89;-1;
5;nisB;1;0;2;3;41.22;;75.22;;3.36;-1;BadR2, HighEfficiency
6;nisB;0;0;3;3;;;;;;-1;NotInformative
000NTC;nisB;0;0;1;1;;;;;;-1;NotInformative
GENO;nisB;0;0;2;2;;;;;;-1;NotInformative
4;pmrA;0;0;3;3;;;;;;-1;NotInformative
5;pmrA;0;0;3;3;;;;;;-1;NotInformative
6;pmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;pmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;pmrA;0;0;2;2;;;;;;-1;NotInformative
4;fosb;1;0;2;3;40.7;;75.53;;1.91;-1;
5;fosb;0;0;3;3;;;;;;-1;NotInformative
6;fosb;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosb;0;0;1;1;;;;;;-1;NotInformative
GENO;fosb;0;0;2;2;;;;;;-1;NotInformative
4;fosX;1;0;2;3;37.64;;88.67;;1.84;-1;
5;fosX;0;0;3;3;;;;;;-1;NotInformative
6;fosX;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosX;0;0;1;1;;;;;;-1;NotInformative
GENO;fosX;0;0;2;2;;;;;;-1;NotInformative
4;Arr2;0;0;3;3;;;;;;-1;NotInformative
5;Arr2;0;0;3;3;;;;;;-1;NotInformative
6;Arr2;0;0;3;3;;;;;;-1;NotInformative
000NTC;Arr2;0;0;1;1;;;;;;-1;NotInformative
GENO;Arr2;0;0;2;2;;;;;;-1;NotInformative
4;mcr-1;2;0;1;3;41.11;3.16;90.41;0.66;1.77;-1;MultipleMeltPeaks
5;mcr-1;2;0;1;3;33.52;3.97;81.91;0.38;1.84;-1;MultipleMeltPeaks
6;mcr-1;3;0;0;3;38.34;2.11;87.26;2.2;1.83;-1;
000NTC;mcr-1;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-1;2;0;0;2;37.08;2.71;77.2;0.51;1.87;-1;
4;bacA;2;1;0;3;39.92;0.25;89.03;2.63;1.84;-1;ContainsOutlierReplicateCt
5;bacA;2;0;1;3;37.07;1.29;88.03;4.53;1.8;-1;MultipleMeltPeaks
6;bacA;2;0;1;3;36.64;2.6;89.91;0.65;1.74;-1;MultipleMeltPeaks
000NTC;bacA;0;0;1;1;;;;;;-1;NotInformative
GENO;bacA;0;0;2;2;;;;;;-1;NotInformative
4;fabK;3;0;0;3;30.8;1.6;78.55;1.42;1.86;-1;
5;fabK;1;0;2;3;34.16;;77.36;;1.81;-1;MultipleMeltPeaks
6;fabK;1;0;2;3;28.47;;87.91;;1.89;-1;MultipleMeltPeaks
000NTC;fabK;1;0;0;1;28.92;;83.58;;1.87;-1;
GENO;fabK;2;0;0;2;30.42;1.33;79.95;0.91;1.83;-1;
4;ARR-3;1;0;2;3;38.55;;90.02;;1.77;-1;MultipleMeltPeaks
5;ARR-3;2;0;1;3;32.28;2.79;89.61;0.66;1.89;-1;MultipleMeltPeaks
6;ARR-3;2;1;0;3;35.41;0.28;88.22;4.88;1.92;-1;ContainsOutlierReplicateCt
000NTC;ARR-3;0;0;1;1;;;;;;-1;NotInformative
GENO;ARR-3;0;0;2;2;;;;;;-1;NotInformative
4;mcr-2;0;0;3;3;;;;;;-1;NotInformative
5;mcr-2;0;0;3;3;;;;;;-1;NotInformative
6;mcr-2;1;0;2;3;42.28;;90.54;;2;-1;
000NTC;mcr-2;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-2;0;0;2;2;;;;;;-1;NotInformative
4;qnrA;2;0;1;3;32.17;5.54;89.96;1.73;1.86;-1;MultipleMeltPeaks
5;qnrA;1;0;2;3;41.92;;90.04;;1.79;-1;
6;qnrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrA;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrA;0;0;2;2;;;;;;-1;NotInformative
4;norA;2;0;1;3;27.71;1.18;89.91;0.6;1.87;-1;
5;norA;0;0;3;3;;;;;;-1;NotInformative
6;norA;0;0;3;3;;;;;;-1;NotInformative
000NTC;norA;0;0;1;1;;;;;;-1;NotInformative
GENO;norA;0;0;2;2;;;;;;-1;NotInformative
4;qepA_1_2;3;0;0;3;22.74;2.24;88.09;0.28;1.82;-1;
5;qepA_1_2;1;0;2;3;37.99;;85.36;;1.39;-1;MultipleMeltPeaks
6;qepA_1_2;2;0;1;3;31.55;0.85;82.41;2.97;1.66;-1;MultipleMeltPeaks
000NTC;qepA_1_2;1;0;0;1;34.72;;80.29;;1.8;-1;
GENO;qepA_1_2;0;0;2;2;;;;;;-1;NotInformative
4;QnrB4;1;0;2;3;38.69;;77.44;;1.57;-1;
5;QnrB4;0;0;3;3;;;;;;-1;NotInformative
6;QnrB4;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrB4;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrB4;0;0;2;2;;;;;;-1;NotInformative
4;QnrS1_S3_S5;1;0;2;3;38.39;;90.22;;1.73;-1;
5;QnrS1_S3_S5;2;1;0;3;40.24;0.35;89.53;0.9;1.74;-1;ContainsOutlierReplicateCt
6;QnrS1_S3_S5;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;QnrS1_S3_S5;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrS1_S3_S5;0;0;2;2;;;;;;-1;NotInformative
4;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;NotInformative
5;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;NotInformative
6;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrVC1_VC3_VC6;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC1_VC3_VC6;0;0;2;2;;;;;;-1;NotInformative
4;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
5;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrVC4_VC5_VC7;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC4_VC5_VC7;0;0;2;2;;;;;;-1;NotInformative
4;qnrD;0;0;3;3;;;;;;-1;NotInformative
5;qnrD;0;0;3;3;;;;;;-1;NotInformative
6;qnrD;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrD;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;NotInformative
4;qnrS2;2;0;1;3;39.75;1.07;84.69;3.79;1.87;-1;MultipleMeltPeaks
5;qnrS2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;qnrS2;2;0;1;3;40.05;0.4;84.86;3.38;1.81;-1;MultipleMeltPeaks
000NTC;qnrS2;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrS2;0;0;2;2;;;;;;-1;NotInformative
4;oqxA;0;0;3;3;;;;;;-1;NotInformative
5;oqxA;0;0;3;3;;;;;;-1;NotInformative
6;oqxA;0;0;3;3;;;;;;-1;NotInformative
000NTC;oqxA;0;0;1;1;;;;;;-1;NotInformative
GENO;oqxA;0;0;2;2;;;;;;-1;NotInformative
4;qnrB46,47,48;3;0;0;3;36.84;2.91;85.57;6.98;1.79;-1;
5;qnrB46,47,48;1;0;2;3;33.09;;77.55;;1.83;-1;MultipleMeltPeaks
6;qnrB46,47,48;2;0;1;3;36.87;6.96;76.58;1.48;1.88;-1;
000NTC;qnrB46,47,48;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrB46,47,48;0;0;2;2;;;;;;-1;NotInformative
4;ermK;1;0;2;3;30.63;;75.37;;1.88;-1;
5;ermK;1;0;2;3;29.73;;75.24;;1.83;-1;
6;ermK;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermK;0;0;1;1;;;;;;-1;NotInformative
GENO;ermK;0;0;2;2;;;;;;-1;NotInformative
4;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
5;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
6;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(F)a;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)a;0;0;2;2;;;;;;-1;NotInformative
4;lmrA;0;0;3;3;;;;;;-1;NotInformative
5;lmrA;0;0;3;3;;;;;;-1;NotInformative
6;lmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;NotInformative
4;erm(36);1;0;2;3;32.44;;88.11;;1.85;-1;MultipleMeltPeaks
5;erm(36);2;0;1;3;31.95;0.74;88.89;2.55;1.9;-1;MultipleMeltPeaks
6;erm(36);2;0;1;3;35;3.09;91.24;1.83;1.83;-1;MultipleMeltPeaks
000NTC;erm(36);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(36);0;0;2;2;;;;;;-1;NotInformative
4;ermT;0;0;3;3;;;;;;-1;NotInformative
5;ermT;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;ermT;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
4;msr(C);0;0;3;3;;;;;;-1;NotInformative
5;msr(C);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;msr(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(C);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(C);0;0;2;2;;;;;;-1;NotInformative
4;mphB;0;0;3;3;;;;;;-1;NotInformative
5;mphB;0;0;3;3;;;;;;-1;NotInformative
6;mphB;0;0;3;3;;;;;;-1;NotInformative
000NTC;mphB;0;0;1;1;;;;;;-1;NotInformative
GENO;mphB;0;0;2;2;;;;;;-1;NotInformative
4;msr(A);1;0;2;3;28.48;;76.43;;1.99;-1;
5;msr(A);1;0;2;3;28.95;;76.37;;2;-1;
6;msr(A);2;0;1;3;29.76;0.65;76.31;0.07;1.99;-1;
000NTC;msr(A);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(A);0;0;2;2;;;;;;-1;NotInformative
4;ermX;3;0;0;3;28.25;1.44;82.75;0.09;1.79;-1;
5;ermX;2;1;0;3;28.43;0.07;82.47;0.03;1.63;-1;ContainsOutlierReplicateCt
6;ermX;3;0;0;3;28.56;0.25;82.46;0.07;1.68;-1;
000NTC;ermX;0;0;1;1;;;;;;-1;NotInformative
GENO;ermX;0;0;2;2;;;;;;-1;NotInformative
4;vgaB;1;0;2;3;32.47;;72.65;;1.83;-1;
5;vgaB;3;0;0;3;39.36;2.15;73.63;0.63;1.87;-1;
6;vgaB;1;0;2;3;40.27;;73.4;;1.86;-1;
000NTC;vgaB;0;0;1;1;;;;;;-1;NotInformative
GENO;vgaB;0;0;2;2;;;;;;-1;NotInformative
4;pica;2;0;1;3;38.43;2.65;85.94;0.12;1.89;-1;
5;pica;2;0;1;3;38.52;1.5;87.91;2.73;1.86;-1;
6;pica;0;0;3;3;;;;;;-1;NotInformative
000NTC;pica;0;0;1;1;;;;;;-1;NotInformative
GENO;pica;0;0;2;2;;;;;;-1;NotInformative
4;lnuA;0;0;3;3;;;;;;-1;NotInformative
5;lnuA;0;0;3;3;;;;;;-1;NotInformative
6;lnuA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuA;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuA;0;0;2;2;;;;;;-1;NotInformative
4;vat(E);0;0;3;3;;;;;;-1;NotInformative
5;vat(E);0;0;3;3;;;;;;-1;NotInformative
6;vat(E);0;0;3;3;;;;;;-1;NotInformative
000NTC;vat(E);0;0;1;1;;;;;;-1;NotInformative
GENO;vat(E);0;0;2;2;;;;;;-1;NotInformative
4;ermY;0;0;3;3;;;;;;-1;NotInformative
5;ermY;0;0;3;3;;;;;;-1;NotInformative
6;ermY;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermY;0;0;1;1;;;;;;-1;NotInformative
GENO;ermY;0;0;2;2;;;;;;-1;NotInformative
4;cfr;0;0;3;3;;;;;;-1;NotInformative
5;cfr;0;0;3;3;;;;;;-1;NotInformative
6;cfr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cfr;0;0;1;1;;;;;;-1;NotInformative
GENO;cfr;0;0;2;2;;;;;;-1;NotInformative
4;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
5;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
6;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermA/ermTR;0;0;1;1;;;;;;-1;NotInformative
GENO;ermA/ermTR;0;0;2;2;;;;;;-1;NotInformative
4;oleC;2;0;1;3;35.12;5.64;84.54;2.95;1.81;-1;MultipleMeltPeaks
5;oleC;2;0;1;3;35.77;2.51;83.45;0.52;1.55;-1;
6;oleC;0;0;3;3;;;;;;-1;NotInformative
000NTC;oleC;0;0;1;1;;;;;;-1;NotInformative
GENO;oleC;0;0;2;2;;;;;;-1;NotInformative
4;carB;1;0;2;3;42.4;;90.21;;1.82;-1;MultipleMeltPeaks
5;carB;2;0;1;3;42.89;0.71;83.48;3.28;1.88;-1;MultipleMeltPeaks
6;carB;1;0;2;3;34.71;;81.1;;1.97;-1;
000NTC;carB;0;0;1;1;;;;;;-1;NotInformative
GENO;carB;0;0;2;2;;;;;;-1;NotInformative
4;pikR2;1;0;2;3;42.93;;84.9;;1.9;-1;
5;pikR2;2;0;1;3;38.83;0.43;87.98;2.71;1.66;-1;
6;pikR2;1;0;2;3;37.06;;89.84;;1.37;-1;
000NTC;pikR2;0;0;1;1;;;;;;-1;NotInformative
GENO;pikR2;0;0;2;2;;;;;;-1;NotInformative
4;ere(A);3;0;0;3;30.37;1.06;90.09;0.76;1.94;-1;
5;ere(A);3;0;0;3;30.54;1.12;88.18;2.53;1.94;-1;
6;ere(A);1;0;2;3;31.44;;87.75;;1.87;-1;MultipleMeltPeaks
000NTC;ere(A);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(A);0;0;2;2;;;;;;-1;NotInformative
4;ere(B);0;0;3;3;;;;;;-1;NotInformative
5;ere(B);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
6;ere(B);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ere(B);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(B);0;0;2;2;;;;;;-1;NotInformative
4;erm(A);0;0;3;3;;;;;;-1;NotInformative
5;erm(A);0;0;3;3;;;;;;-1;NotInformative
6;erm(A);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(A);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(A);0;0;2;2;;;;;;-1;NotInformative
4;erm(B);0;0;3;3;;;;;;-1;NotInformative
5;erm(B);0;0;3;3;;;;;;-1;NotInformative
6;erm(B);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(B);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(B);0;0;2;2;;;;;;-1;NotInformative
4;erm(D);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
5;erm(D);0;0;3;3;;;;;;-1;NotInformative
6;erm(D);1;0;2;3;43.9;;74.52;;1.88;-1;
000NTC;erm(D);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(D);1;0;1;2;39.74;;74.82;;1.98;-1;MultipleMeltPeaks
4;erm(E);2;0;1;3;30.47;0.27;89.32;0.2;1.89;-1;MultipleMeltPeaks
5;erm(E);2;0;1;3;30.64;0.09;87.75;2.36;1.88;-1;MultipleMeltPeaks
6;erm(E);1;0;2;3;32.53;;89.16;;1.84;-1;MultipleMeltPeaks
000NTC;erm(E);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(E);0;0;2;2;;;;;;-1;NotInformative
4;erm(G);0;0;3;3;;;;;;-1;NotInformative
5;erm(G);0;0;3;3;;;;;;-1;NotInformative
6;erm(G);1;0;2;3;38.18;;73.89;;1.85;-1;
000NTC;erm(G);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(G);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
4;erm(O);1;0;2;3;27.52;;84.87;;1.88;-1;MultipleMeltPeaks
5;erm(O);2;0;1;3;29.51;0.33;87.81;1.98;1.89;-1;MultipleMeltPeaks
6;erm(O);2;0;1;3;29.25;0.41;84.91;0.05;1.89;-1;MultipleMeltPeaks
000NTC;erm(O);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(O);1;0;1;2;32.46;;81.9;;1.79;-1;MultipleMeltPeaks
4;erm(Q);2;0;1;3;38.65;2.85;82.32;1.08;1.9;-1;MultipleMeltPeaks
5;erm(Q);2;0;1;3;36.61;1.05;82.1;5.07;1.9;-1;
6;erm(Q);3;0;0;3;37.59;3.71;83.62;5.61;1.82;-1;
