Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
25;blaOXA10;3;0;0;3;18.86;0.28;91.36;0.43;1.9;-1;
26;blaOXA10;3;0;0;3;19.3;0.37;91.54;0.04;1.92;-1;
27;blaOXA10;3;0;0;3;19.13;0.12;91.27;0.36;1.89;-1;
000NTC;blaOXA10;1;0;0;1;19.05;;91.39;;1.88;-1;
GENO;blaOXA10;2;0;0;2;23.09;2.35;92.68;0.25;1.85;-1;
25;blaIMIR;3;0;0;3;18.91;0.17;90.92;0.14;1.86;-1;
26;blaIMIR;2;0;1;3;19.51;0.26;92.26;0.35;1.87;-1;MultipleMeltPeaks
27;blaIMIR;2;0;1;3;18.84;0.02;91.13;0.04;1.84;-1;MultipleMeltPeaks
000NTC;blaIMIR;1;0;0;1;23.14;;90.99;;1.86;-1;
GENO;blaIMIR;2;0;0;2;20.56;1.38;91.87;0.45;1.86;-1;
25;blaTEM;1;0;2;3;21.16;;91.73;;1.81;-1;MultipleMeltPeaks
26;blaTEM;2;0;1;3;22.13;0.42;91.84;0.53;1.75;-1;MultipleMeltPeaks
27;blaTEM;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;blaTEM;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;blaTEM;2;0;0;2;25.4;1.98;92.64;1.13;1.83;-1;
25;blaPER;0;0;3;3;;;;;;-1;NotInformative
26;blaPER;0;0;3;3;;;;;;-1;NotInformative
27;blaPER;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaPER;0;0;1;1;;;;;;-1;NotInformative
GENO;blaPER;0;0;2;2;;;;;;-1;NotInformative
25;KPC;3;0;0;3;19.54;0.11;91.21;0.28;1.92;-1;
26;KPC;3;0;0;3;20.81;0.19;91.48;0.29;2;-1;
27;KPC;1;0;2;3;19.85;;91.32;;1.86;-1;MultipleMeltPeaks
000NTC;KPC;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;KPC;1;0;1;2;24.61;;89.53;;1.87;-1;MultipleMeltPeaks
25;beta_ccra;3;0;0;3;16.69;0.19;91.05;0.19;1.87;-1;
26;beta_ccra;3;0;0;3;18.02;0.31;92.04;0.03;1.92;-1;
27;beta_ccra;3;0;0;3;16.69;0.05;91.03;0.56;1.83;-1;
000NTC;beta_ccra;1;0;0;1;21.22;;90.98;;1.84;-1;
GENO;beta_ccra;2;0;0;2;18.94;2.36;91.41;0.43;1.87;-1;
25;cefa_ampc;2;1;0;3;21.7;0.17;92.16;0.5;1.93;-1;ContainsOutlierReplicateCt
26;cefa_ampc;2;0;1;3;22.98;0.21;90.68;0.04;1.91;-1;MultipleMeltPeaks
27;cefa_ampc;3;0;0;3;22.02;0.14;91.22;0.74;1.91;-1;
000NTC;cefa_ampc;1;0;0;1;21.37;;92.38;;1.97;-1;
GENO;cefa_ampc;2;0;0;2;25.59;1.9;90.19;2;1.98;-1;
25;bl1acc;1;0;2;3;23.11;;92.76;;1.97;-1;MultipleMeltPeaks
26;bl1acc;3;0;0;3;24.22;0.09;91.37;0.84;2.09;-1;
27;bl1acc;3;0;0;3;22.84;0.12;91.64;1.37;1.95;-1;
000NTC;bl1acc;1;0;0;1;26.56;;91.11;;1.93;-1;
GENO;bl1acc;2;0;0;2;24.31;1.38;90.82;1.25;1.94;-1;
25;bl3_cpha;2;0;1;3;24.95;6.55;85.49;8.95;2.04;-1;
26;bl3_cpha;3;0;0;3;20.75;0.14;91.64;0.23;1.95;-1;
27;bl3_cpha;3;0;0;3;20.71;0.35;91.68;0.26;1.87;-1;
000NTC;bl3_cpha;1;0;0;1;20.57;;91.59;;1.89;-1;
GENO;bl3_cpha;2;0;0;2;25.51;1.72;91.12;0.81;1.95;-1;
25;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
26;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
27;blaB-11,13,14;0;0;3;3;;;;;;-1;NotInformative
000NTC;blaB-11,13,14;0;0;1;1;;;;;;-1;NotInformative
GENO;blaB-11,13,14;0;0;2;2;;;;;;-1;NotInformative
25;blaIND;1;0;2;3;25.73;;78.82;;1.88;-1;MultipleMeltPeaks
26;blaIND;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;blaIND;1;0;2;3;20;;91.59;;1.89;-1;MultipleMeltPeaks
000NTC;blaIND;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;blaIND;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;blaLEN;2;1;0;3;21;0.06;92.39;0.18;1.96;-1;ContainsOutlierReplicateCt
26;blaLEN;3;0;0;3;20.61;0.2;92.46;0.06;1.93;-1;
27;blaLEN;3;0;0;3;20.42;0.08;92.43;0.05;1.87;-1;
000NTC;blaLEN;1;0;0;1;24.11;;93.14;;1.87;-1;
GENO;blaLEN;2;0;0;2;21.6;0.4;92.57;0.19;1.87;-1;
25;blaOXY-1;3;0;0;3;13.07;0.15;91.04;0.09;1.87;-1;
26;blaOXY-1;3;0;0;3;13.75;0.13;91.21;0.06;2.12;-1;
27;blaOXY-1;3;0;0;3;13.18;0.19;90.94;0.1;1.9;-1;
000NTC;blaOXY-1;1;0;0;1;13.78;;90.92;;1.81;-1;
GENO;blaOXY-1;2;0;0;2;17.89;2.57;91.2;0.18;1.89;-1;
25;blaCARB;3;0;0;3;16.46;0.1;91.65;0.08;1.85;-1;
26;blaCARB;3;0;0;3;16.59;0.12;91.84;0.12;1.97;-1;
27;blaCARB;3;0;0;3;16.32;0.17;91.38;0.11;1.87;-1;
000NTC;blaCARB;1;0;0;1;21.69;;91.95;;1.82;-1;
GENO;blaCARB;2;0;0;2;18.47;1.49;91.83;0.16;1.86;-1;
25;blaGOB;2;0;1;3;12.86;0.45;90.52;0.07;1.73;-1;MultipleMeltPeaks
26;blaGOB;3;0;0;3;13.62;0.49;91.12;0.33;1.79;-1;
27;blaGOB;2;1;0;3;12.92;2.77E-03;91.48;0.24;1.92;-1;ContainsOutlierReplicateCt
000NTC;blaGOB;1;0;0;1;12.79;;90.55;;1.96;-1;
GENO;blaGOB;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;blaHERA;2;1;0;3;16.56;0.09;90.59;0.11;1.88;-1;ContainsOutlierReplicateCt
26;blaHERA;2;1;0;3;18.04;0.08;90.86;0.05;1.79;-1;ContainsOutlierReplicateCt
27;blaHERA;2;1;0;3;15.7;4.30E-03;90.85;0.21;1.76;-1;ContainsOutlierReplicateCt
000NTC;blaHERA;1;0;0;1;14.24;;91.28;;1.86;-1;
GENO;blaHERA;2;0;0;2;14.58;0.26;85.39;8.03;1.83;-1;
25;blaMIR;2;1;0;3;14.47;0.07;91.35;0.11;2.37;-1;BadR2, ContainsOutlierReplicateCt
26;blaMIR;3;0;0;3;14.06;0.08;91.49;0.08;1.91;-1;
27;blaMIR;3;0;0;3;14.23;0.2;91.62;0.05;2.15;-1;
000NTC;blaMIR;1;0;0;1;16.46;;91.75;;1.92;-1;
GENO;blaMIR;2;0;0;2;15.05;0.22;91.74;0.08;1.85;-1;
25;nonmobile_blaADC;2;0;1;3;28.22;1.21;89.55;1.49;2.12;-1;MultipleMeltPeaks
26;nonmobile_blaADC;1;0;2;3;27.36;;89.36;;2.01;-1;MultipleMeltPeaks
27;nonmobile_blaADC;2;1;0;3;27.11;0.03;90.58;0.88;2.04;-1;ContainsOutlierReplicateCt
000NTC;nonmobile_blaADC;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;nonmobile_blaADC;2;0;0;2;26.84;1.58;83.12;8.54;2.04;-1;
25;nonmobile blaBEL;1;0;2;3;19.7;;89.52;;2;-1;MultipleMeltPeaks
26;nonmobile blaBEL;1;0;2;3;19.56;;89.58;;1.93;-1;MultipleMeltPeaks
27;nonmobile blaBEL;3;0;0;3;19.85;0.07;89.02;0.09;2.09;-1;
000NTC;nonmobile blaBEL;1;0;0;1;20.39;;88.41;;1.64;-1;
GENO;nonmobile blaBEL;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;blaIMI;3;0;0;3;17.63;0.04;89.87;0.16;1.87;-1;
26;blaIMI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;blaIMI;3;0;0;3;17.18;0.08;89.35;0.07;1.9;-1;
000NTC;blaIMI;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;blaIMI;1;0;1;2;17.84;;89.39;;1.81;-1;MultipleMeltPeaks
25;bla-ACT;2;1;0;3;14.82;0.03;91.22;0.03;2.3;-1;ContainsOutlierReplicateCt
26;bla-ACT;3;0;0;3;14.55;0.11;91.33;0.09;1.9;-1;
27;bla-ACT;3;0;0;3;14.46;0.26;91.3;0.09;2.01;-1;
000NTC;bla-ACT;1;0;0;1;16.73;;91.56;;1.85;-1;
GENO;bla-ACT;2;0;0;2;15.18;0.02;91.54;0.21;1.91;-1;
25;acrB;3;0;0;3;19.01;0.3;91.25;0.48;1.87;-1;
26;acrB;3;0;0;3;19.94;0.13;91.62;0.59;1.92;-1;
27;acrB;3;0;0;3;19.19;0.13;90.81;0.16;1.93;-1;
000NTC;acrB;1;0;0;1;21.47;;91.26;;1.87;-1;
GENO;acrB;2;0;0;2;25.73;8.68;85.84;8.06;1.85;-1;
25;acrF;2;0;1;3;15.36;0.23;90.24;0.42;1.9;-1;MultipleMeltPeaks
26;acrF;1;0;2;3;16.5;;91.21;;2.05;-1;MultipleMeltPeaks
27;acrF;2;0;1;3;15.29;0.1;90.38;0.31;1.9;-1;
000NTC;acrF;1;0;0;1;17.76;;91.14;;1.86;-1;
GENO;acrF;1;0;1;2;16.05;;91.29;;1.87;-1;MultipleMeltPeaks
25;adeA;2;1;0;3;16.38;0.12;91.97;0.21;1.94;-1;ContainsOutlierReplicateCt
26;adeA;3;0;0;3;16.97;0.13;92.21;0.06;1.88;-1;
27;adeA;1;0;2;3;16.06;;92.18;;1.87;-1;MultipleMeltPeaks
000NTC;adeA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;adeA;2;0;0;2;20.15;4.44;89.76;3.12;1.86;-1;
25;multidrug resistance;1;0;2;3;25;;75.48;;2.08;-1;MultipleMeltPeaks
26;multidrug resistance;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;multidrug resistance;3;0;0;3;24.28;0.24;90.67;0.97;2;-1;
000NTC;multidrug resistance;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;multidrug resistance;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;cmr;3;0;0;3;21.78;0.2;91.47;0.21;1.89;-1;
26;cmr;3;0;0;3;22.48;0.3;91.65;0.02;1.86;-1;
27;cmr;2;0;1;3;21.8;0.3;91.75;0.1;1.88;-1;MultipleMeltPeaks
000NTC;cmr;1;0;0;1;24.55;;91.22;;1.85;-1;
GENO;cmr;2;0;0;2;23.83;2.44;83.49;11.66;1.83;-1;
25;acrA;2;1;0;3;18.02;0.24;91.8;0.17;1.84;-1;ContainsOutlierReplicateCt
26;acrA;3;0;0;3;18.25;0.15;91.87;0.18;1.85;-1;
27;acrA;3;0;0;3;17.76;0.16;91.18;0.12;1.82;-1;
000NTC;acrA;1;0;0;1;20.37;;91.13;;1.84;-1;
GENO;acrA;2;0;0;2;18.62;0.19;91.4;0.18;1.86;-1;
25;emrD;3;0;0;3;13.25;0.05;91.74;0.02;1.79;-1;
26;emrD;2;0;1;3;13.54;0.15;91.59;0.09;1.81;-1;MultipleMeltPeaks
27;emrD;2;0;1;3;13.19;0.07;91.58;0.06;1.78;-1;MultipleMeltPeaks
000NTC;emrD;1;0;0;1;16.74;;91.66;;1.81;-1;
GENO;emrD;1;0;1;2;13.92;;91.29;;1.76;-1;MultipleMeltPeaks
25;mdtE/yhiU;2;0;1;3;15.2;0.1;91.41;0.22;1.85;-1;MultipleMeltPeaks
26;mdtE/yhiU;2;0;1;3;14.99;0.08;91.53;0.12;1.79;-1;
27;mdtE/yhiU;3;0;0;3;14.8;0.09;91.43;0.07;1.79;-1;
000NTC;mdtE/yhiU;1;0;0;1;17.56;;91.43;;1.83;-1;
GENO;mdtE/yhiU;2;0;0;2;15.78;0.11;91.41;0.37;1.81;-1;
25;mexA;3;0;0;3;16.25;0.09;91.2;0.21;1.87;-1;
26;mexA;2;0;1;3;16.69;0.2;91.69;0.3;1.82;-1;MultipleMeltPeaks
27;mexA;3;0;0;3;16.23;0.27;91.26;0.27;1.84;-1;
000NTC;mexA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;mexA;2;0;0;2;;14.13;;;;-1;NotInformative
25;acrR;3;0;0;3;15.61;0.29;90.83;0.13;1.94;-1;
26;acrR;2;0;1;3;15.94;0.24;91.28;0.22;1.94;-1;
27;acrR;3;0;0;3;15.03;0.12;90.79;0.1;1.86;-1;
000NTC;acrR;1;0;0;1;18.08;;91.01;;1.84;-1;
GENO;acrR;2;0;0;2;15.89;0.18;91.02;0.38;1.86;-1;
25;qacF/Ha;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;qacF/Ha;1;0;2;3;27.25;;82.78;;2.2;-1;MultipleMeltPeaks
27;qacF/Ha;3;0;0;3;26.82;0.51;86.16;1.25;2.06;-1;
000NTC;qacF/Ha;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;qacF/Ha;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;nimE;2;0;1;3;19.38;0.17;90.61;0.27;1.79;-1;MultipleMeltPeaks
26;nimE;3;0;0;3;20.4;0.16;90.3;0.81;1.72;-1;
27;nimE;3;0;0;3;20;0.36;91.28;0.77;1.81;-1;
000NTC;nimE;1;0;0;1;19.52;;90.21;;1.91;-1;
GENO;nimE;1;0;1;2;20.38;;89.08;;1.9;-1;MultipleMeltPeaks
25;emrB/qacA;3;0;0;3;29.04;0.51;89.51;0.49;1.93;-1;
26;emrB/qacA;3;0;0;3;31.15;1.9;86.76;1.11;1.87;-1;
27;emrB/qacA;2;1;0;3;29.46;0.02;87.18;0.12;1.99;-1;ContainsOutlierReplicateCt
000NTC;emrB/qacA;1;0;0;1;28.53;;73.34;;1.69;-1;
GENO;emrB/qacA;1;0;1;2;30.39;;85;;1.91;-1;MultipleMeltPeaks
25;mtrE;1;0;2;3;23.42;;79.37;;1.33;-1;MultipleMeltPeaks
26;mtrE;2;0;1;3;25.35;0.98;90.48;2.44;1.99;-1;MultipleMeltPeaks
27;mtrE;1;0;2;3;24;;91.39;;2;-1;MultipleMeltPeaks
000NTC;mtrE;1;0;0;1;23.27;;89.73;;1.72;-1;
GENO;mtrE;1;0;1;2;26.48;;88.71;;1.76;-1;MultipleMeltPeaks
25;oprD;3;0;0;3;11.57;0.24;90.67;0.16;1.91;-1;
26;oprD;3;0;0;3;12.22;0.16;91.06;0.1;1.91;-1;
27;oprD;3;0;0;3;11.5;0.15;90.7;0.18;1.91;-1;
000NTC;oprD;1;0;0;1;16.51;;90.69;;1.83;-1;
GENO;oprD;2;0;0;2;13.34;1.9;90.74;0.28;1.84;-1;
25;ttgA;2;0;1;3;15.34;0.53;90.47;0.08;2.11;-1;MultipleMeltPeaks
26;ttgA;2;1;0;3;15.49;0.12;90.12;0.09;1.87;-1;ContainsOutlierReplicateCt
27;ttgA;2;0;1;3;15.3;0.19;90.07;0.04;1.89;-1;
000NTC;ttgA;1;0;0;1;15.46;;90.22;;1.86;-1;
GENO;ttgA;2;0;0;2;20.46;3.33;90.48;0.5;1.87;-1;
25;ttgB;2;1;0;3;18;0.05;90.8;2.93E-03;1.88;-1;ContainsOutlierReplicateCt
26;ttgB;2;0;1;3;18.73;0.11;90.86;0.19;1.9;-1;MultipleMeltPeaks
27;ttgB;3;0;0;3;18.1;0.32;90.85;0.13;1.85;-1;
000NTC;ttgB;1;0;0;1;23.35;;91.44;;1.86;-1;
GENO;ttgB;1;0;1;2;18.41;;90.75;;1.88;-1;MultipleMeltPeaks
25;mepA;2;1;0;3;14.19;0.03;92.05;0.05;1.86;-1;ContainsOutlierReplicateCt
26;mepA;3;0;0;3;14.6;0.17;92.27;0.06;1.92;-1;
27;mepA;3;0;0;3;14.14;0.11;92.04;0.05;1.87;-1;
000NTC;mepA;1;0;0;1;14.44;;91.56;;1.86;-1;
GENO;mepA;2;0;0;2;19.12;3.22;91;0.71;1.9;-1;
25;mexE;3;0;0;3;19.03;0.09;92.54;0.14;1.91;-1;
26;mexE;3;0;0;3;18.99;0.14;93;0.04;1.92;-1;
27;mexE;3;0;0;3;18.83;0.14;92.7;0.28;1.86;-1;
000NTC;mexE;1;0;0;1;23.55;;91.94;;1.83;-1;
GENO;mexE;2;0;0;2;20.83;1.41;92.65;0.23;1.85;-1;
25;mtrD;3;0;0;3;20.54;0.11;91.82;0.21;1.9;-1;
26;mtrD;3;0;0;3;20.51;0.3;91.57;0.25;1.87;-1;
27;mtrD;3;0;0;3;20.55;0.32;91.47;0.15;1.88;-1;
000NTC;mtrD;1;0;0;1;20.73;;91.01;;1.88;-1;
GENO;mtrD;2;0;0;2;24.05;1.24;91.4;0.31;1.92;-1;
25;tolC;3;0;0;3;16.84;0.14;91.71;0.15;1.85;-1;
26;tolC;2;1;0;3;17.23;1.81E-03;91.69;0.09;1.84;-1;ContainsOutlierReplicateCt
27;tolC;3;0;0;3;17.07;0.36;91.66;0.09;1.82;-1;
000NTC;tolC;1;0;0;1;21.09;;91.67;;1.82;-1;
GENO;tolC;2;0;0;2;18.73;1.8;91.68;0.1;1.84;-1;
25;merA-marko;3;0;0;3;19.26;0.12;91.39;0.23;1.91;-1;
26;merA-marko;2;0;1;3;19.3;0.05;91.34;0.64;1.89;-1;MultipleMeltPeaks
27;merA-marko;3;0;0;3;19.49;0.19;91.69;0.14;1.87;-1;
000NTC;merA-marko;1;0;0;1;19.56;;92.08;;1.89;-1;
GENO;merA-marko;1;0;1;2;21.93;;91.5;;1.82;-1;MultipleMeltPeaks
25;qacH_351;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;qacH_351;2;0;1;3;22.88;0.21;90.67;0.64;1.85;-1;MultipleMeltPeaks
27;qacH_351;1;0;2;3;22.02;;90.46;;1.88;-1;MultipleMeltPeaks
000NTC;qacH_351;1;0;0;1;25.85;;91.68;;1.83;-1;
GENO;qacH_351;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;marR;3;0;0;3;21.26;0.09;91.03;0.65;1.91;-1;
26;marR;1;0;2;3;21.68;;92.21;;1.9;-1;MultipleMeltPeaks
27;marR;1;0;2;3;21.5;;91.32;;1.91;-1;MultipleMeltPeaks
000NTC;marR;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;marR;2;0;0;2;24.41;1.58;90.8;1.22;1.86;-1;
25;mexB;3;0;0;3;13.85;0.12;91.61;0.05;1.8;-1;
26;mexB;3;0;0;3;14.17;0.38;92.05;0.16;1.83;-1;
27;mexB;3;0;0;3;13.84;0.19;91.74;0.1;1.81;-1;
000NTC;mexB;1;0;0;1;19.34;;91.99;;1.83;-1;
GENO;mexB;2;0;0;2;17.01;3.1;91.77;0.6;1.83;-1;
25;mdtg;2;1;0;3;11.31;0.64;91.47;0.07;2.17;-1;ContainsOutlierReplicateCt
26;mdtg;3;0;0;3;11.5;0.03;91.65;0.09;2.46;-1;
27;mdtg;3;0;0;3;11.18;0.06;91.41;0.02;2.22;-1;
000NTC;mdtg;1;0;0;1;11.91;;91.03;;2.16;-1;
GENO;mdtg;2;0;0;2;16.62;3.2;91.4;0.24;1.87;-1;
25;bexA/norM;2;1;0;3;21.97;0.13;89.86;0.36;1.88;-1;ContainsOutlierReplicateCt
26;bexA/norM;2;0;1;3;23;0.57;91.31;0.2;1.94;-1;MultipleMeltPeaks
27;bexA/norM;2;0;1;3;22.19;0.19;90.78;0.22;1.87;-1;MultipleMeltPeaks
000NTC;bexA/norM;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;bexA/norM;2;0;0;2;29.22;8.69;86.36;6.95;1.81;-1;
25;mdtA;2;1;0;3;12.95;0.01;91.47;0.22;1.82;-1;ContainsOutlierReplicateCt
26;mdtA;3;0;0;3;13.3;0.24;91.87;0.08;1.77;-1;
27;mdtA;3;0;0;3;12.93;0.12;91.71;0.04;1.8;-1;
000NTC;mdtA;1;0;0;1;15.69;;91.1;;1.84;-1;
GENO;mdtA;2;0;0;2;14.02;0.01;91.67;0.36;1.78;-1;
25;adeI;2;0;1;3;21.7;0.07;90.45;0.12;1.9;-1;MultipleMeltPeaks
26;adeI;2;1;0;3;21.97;0.32;90.94;0.11;1.9;-1;ContainsOutlierReplicateCt
27;adeI;2;0;1;3;22.05;0.03;89.87;1.06;1.92;-1;
000NTC;adeI;1;0;0;1;23.89;;90.58;;1.94;-1;
GENO;adeI;2;0;0;2;25.2;4.2;83.32;10.3;1.95;-1;
25;mdth;3;0;0;3;13.37;0.46;91;0.03;2.06;-1;
26;mdth;3;0;0;3;13.45;0.16;91.13;0.05;1.79;-1;
27;mdth;2;0;1;3;12.81;0.13;91;0.04;1.8;-1;
000NTC;mdth;1;0;0;1;15.61;;90.67;;1.83;-1;
GENO;mdth;2;0;0;2;14.15;0.18;91.22;0.23;1.87;-1;
25;dfrA1;3;0;0;3;20.51;0.06;91.03;0.44;1.87;-1;
26;dfrA1;2;1;0;3;21.56;0.3;91.24;0.36;1.89;-1;ContainsOutlierReplicateCt
27;dfrA1;3;0;0;3;20.89;0.1;91.47;0.5;1.88;-1;
000NTC;dfrA1;1;0;0;1;23.47;;89.97;;1.87;-1;
GENO;dfrA1;2;0;0;2;26.14;6.35;83.98;10.49;1.93;-1;
25;dfrA12;2;0;1;3;17.26;0.05;90.71;0.07;1.86;-1;MultipleMeltPeaks
26;dfrA12;2;0;1;3;17.71;0.46;91.19;0.29;1.91;-1;MultipleMeltPeaks
27;dfrA12;3;0;0;3;17.38;0.14;90.88;0.2;1.84;-1;
000NTC;dfrA12;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;dfrA12;2;0;0;2;18.03;0.07;90.42;0.07;1.86;-1;
25;nisB;3;0;0;3;19.18;0.07;91.25;0.43;1.95;-1;
26;nisB;2;1;0;3;20.04;0.22;91.82;0.11;2.02;-1;ContainsOutlierReplicateCt
27;nisB;3;0;0;3;19.3;0.15;91.58;0.04;1.93;-1;
000NTC;nisB;1;0;0;1;21.12;;90.91;;1.9;-1;
GENO;nisB;2;0;0;2;21.24;2.11;90.24;2.01;1.86;-1;
25;pmrA;2;0;1;3;25.35;2.43;87.06;3.31;1.97;-1;MultipleMeltPeaks
26;pmrA;2;1;0;3;26.08;0.13;86.47;1.94;1.62;-1;ContainsOutlierReplicateCt
27;pmrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;pmrA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;pmrA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;fosb;3;0;0;3;19.16;0.04;90.95;0.6;2;-1;
26;fosb;3;0;0;3;19.79;0.18;90.97;0.14;2.38;-1;
27;fosb;3;0;0;3;19.54;0.09;90.75;0.03;2.22;-1;
000NTC;fosb;1;0;0;1;21.22;;90.26;;2;-1;
GENO;fosb;2;0;0;2;22.17;3.53;84.26;9.81;1.93;-1;
25;fosX;1;0;2;3;20.1;;92.83;;1.89;-1;MultipleMeltPeaks
26;fosX;3;0;0;3;20.61;0.1;91.79;0.48;1.89;-1;
27;fosX;2;0;1;3;19.5;0.12;90.95;0.08;1.9;-1;MultipleMeltPeaks
000NTC;fosX;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;fosX;2;0;0;2;19.64;0.08;90.48;0.84;1.9;-1;
25;Arr2;3;0;0;3;18.64;0.21;91.94;0.12;1.9;-1;
26;Arr2;3;0;0;3;18.65;0.12;92.02;0.19;1.93;-1;
27;Arr2;3;0;0;3;18.65;0.23;92.14;0.13;1.89;-1;
000NTC;Arr2;1;0;0;1;20.85;;91.93;;1.87;-1;
GENO;Arr2;2;0;0;2;;14.09;;;;-1;NotInformative
25;mcr-1;3;0;0;3;14.67;0.21;91.45;0.07;1.85;-1;
26;mcr-1;3;0;0;3;15.03;0.31;92.08;0.11;1.87;-1;
27;mcr-1;2;1;0;3;14.35;0.04;91.66;0.02;1.89;-1;ContainsOutlierReplicateCt
000NTC;mcr-1;1;0;0;1;17.04;;91.49;;1.85;-1;
GENO;mcr-1;2;0;0;2;15.44;0.01;91.58;0.28;1.88;-1;
25;bacA;3;0;0;3;11.92;0.04;91.58;0.16;1.87;-1;
26;bacA;3;0;0;3;11.99;0.02;91.98;0.11;1.97;-1;
27;bacA;3;0;0;3;12.18;0.26;91.52;0.05;2.02;-1;
000NTC;bacA;1;0;0;1;16.4;;91.69;;1.86;-1;
GENO;bacA;2;0;0;2;;11.54;;;;-1;NotInformative
25;fabK;3;0;0;3;18.7;0.22;91.28;0.37;1.92;-1;
26;fabK;1;0;2;3;19.08;;90.71;;1.92;-1;MultipleMeltPeaks
27;fabK;2;0;1;3;18.25;0.05;91.53;0.11;1.93;-1;MultipleMeltPeaks
000NTC;fabK;1;0;0;1;20.76;;91.13;;1.95;-1;
GENO;fabK;2;0;0;2;19.19;0.33;90.7;0.06;1.94;-1;
25;ARR-3;3;0;0;3;17.08;0.15;91.76;0.19;1.95;-1;
26;ARR-3;3;0;0;3;17.13;0.14;91.59;0.12;2.03;-1;
27;ARR-3;3;0;0;3;17.14;0.22;91.87;0.08;2.05;-1;
000NTC;ARR-3;1;0;0;1;19.65;;92.16;;1.9;-1;
GENO;ARR-3;2;0;0;2;;11.53;;;;-1;NotInformative
25;mcr-2;3;0;0;3;25.5;0.19;91.11;0.47;1.92;-1;
26;mcr-2;1;0;2;3;26.82;;92.01;;1.96;-1;MultipleMeltPeaks
27;mcr-2;2;0;1;3;25.7;0.59;91.95;0.98;1.93;-1;MultipleMeltPeaks
000NTC;mcr-2;1;0;0;1;25.74;;91.24;;1.9;-1;
GENO;mcr-2;1;0;1;2;25.65;;91.97;;1.91;-1;
25;qnrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
26;qnrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
27;qnrA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qnrA;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrA;0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
25;norA;2;1;0;3;18.47;0.18;92.21;2.35E-03;1.92;-1;ContainsOutlierReplicateCt
26;norA;2;0;1;3;19.02;0.27;92.38;0.42;2.01;-1;
27;norA;3;0;0;3;18.73;0.41;92.13;0.11;2.05;-1;
000NTC;norA;1;0;0;1;18.24;;92.1;;1.88;-1;
GENO;norA;2;0;0;2;22.92;2.26;92.63;0.46;1.88;-1;
25;qepA_1_2;3;0;0;3;10.46;0.09;90.96;0.14;2;-1;
26;qepA_1_2;0;0;3;3;;;;;;-1;NotInformative
27;qepA_1_2;3;0;0;3;10.59;0.04;91.32;0.16;2.03;-1;
000NTC;qepA_1_2;1;0;0;1;16.02;;91.18;;1.84;-1;
GENO;qepA_1_2;2;0;0;2;13.63;2.96;91.18;0.35;1.87;-1;
25;QnrB4;2;0;1;3;;10.37;;;;-1;NotInformative
26;QnrB4;3;0;0;3;13.21;0.44;91.56;0.09;2.11;-1;
27;QnrB4;3;0;0;3;12.63;0.46;91.42;0.08;1.85;-1;
