Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;acrF;1;0;0;1;40.17;;87.56;;1.78;-1;
GENO;acrF;1;0;1;2;31.38;;89.26;;1.76;-1;
7;adeA;0;0;3;3;;;;;;-1;NotInformative
8;adeA;0;0;3;3;;;;;;-1;NotInformative
9;adeA;0;0;3;3;;;;;;-1;NotInformative
000NTC;adeA;0;0;1;1;;;;;;-1;NotInformative
GENO;adeA;0;0;2;2;;;;;;-1;NotInformative
7;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
8;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
9;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
000NTC;multidrug resistance;0;0;1;1;;;;;;-1;NotInformative
GENO;multidrug resistance;0;0;2;2;;;;;;-1;NotInformative
7;cmr;0;0;3;3;;;;;;-1;NotInformative
8;cmr;0;0;3;3;;;;;;-1;NotInformative
9;cmr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cmr;0;0;1;1;;;;;;-1;NotInformative
GENO;cmr;0;0;2;2;;;;;;-1;NotInformative
7;acrA;3;0;0;3;33.61;0.66;89.19;1.62;1.89;-1;
8;acrA;3;0;0;3;32.64;0.68;89.69;1.9;1.82;-1;
9;acrA;1;0;2;3;33.74;;88.34;;1.93;-1;MultipleMeltPeaks
000NTC;acrA;0;0;1;1;;;;;;-1;NotInformative
GENO;acrA;0;0;2;2;;;;;;-1;NotInformative
7;emrD;2;0;1;3;33.78;1.67;90.45;2.5;1.84;-1;MultipleMeltPeaks
8;emrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;emrD;3;0;0;3;35.82;3.05;90.65;1.16;1.8;-1;
000NTC;emrD;0;0;1;1;;;;;;-1;NotInformative
GENO;emrD;0;0;2;2;;;;;;-1;NotInformative
7;mdtE/yhiU;2;1;0;3;35.17;0.03;89.76;1.57;1.82;-1;ContainsOutlierReplicateCt
8;mdtE/yhiU;3;0;0;3;35.58;1.49;90.78;0.21;1.71;-1;
9;mdtE/yhiU;2;0;1;3;31.82;1.58;87.89;4.03;1.87;-1;MultipleMeltPeaks
000NTC;mdtE/yhiU;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtE/yhiU;0;0;2;2;;;;;;-1;NotInformative
7;mexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;mexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;mexA;2;0;1;3;36.04;4.19;89.38;0.25;1.81;-1;MultipleMeltPeaks
000NTC;mexA;0;0;1;1;;;;;;-1;NotInformative
GENO;mexA;0;0;2;2;;;;;;-1;NotInformative
7;acrR;3;0;0;3;32.82;1.03;92.17;1.82;1.88;-1;
8;acrR;1;0;2;3;34.68;;92.72;;1.87;-1;MultipleMeltPeaks
9;acrR;3;0;0;3;31.56;0.89;91.71;1.12;1.91;-1;
000NTC;acrR;0;0;1;1;;;;;;-1;NotInformative
GENO;acrR;0;0;2;2;;;;;;-1;NotInformative
7;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
8;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
9;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacF/Ha;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Ha;0;0;2;2;;;;;;-1;NotInformative
7;nimE;1;0;2;3;35.33;;76.43;;1.77;-1;
8;nimE;1;0;2;3;41.47;;75.39;;1.86;-1;
9;nimE;0;0;3;3;;;;;;-1;NotInformative
000NTC;nimE;0;0;1;1;;;;;;-1;NotInformative
GENO;nimE;1;0;1;2;33.2;;76.44;;1.79;-1;
7;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
8;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
9;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
000NTC;emrB/qacA;0;0;1;1;;;;;;-1;NotInformative
GENO;emrB/qacA;0;0;2;2;;;;;;-1;NotInformative
7;mtrE;0;0;3;3;;;;;;-1;NotInformative
8;mtrE;1;0;2;3;42.59;;75.21;;1.86;-1;
9;mtrE;0;0;3;3;;;;;;-1;NotInformative
000NTC;mtrE;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrE;0;0;2;2;;;;;;-1;NotInformative
7;oprD;3;0;0;3;25.76;0.25;89.62;0.3;1.94;-1;
8;oprD;3;0;0;3;26;0.53;89.96;0.24;2.01;-1;
9;oprD;3;0;0;3;26.17;0.67;89.61;0.67;2;-1;
000NTC;oprD;0;0;1;1;;;;;;-1;NotInformative
GENO;oprD;0;0;2;2;;;;;;-1;NotInformative
7;ttgA;2;0;1;3;40.74;1.46;85.73;0.15;1.86;-1;
8;ttgA;0;0;3;3;;;;;;-1;NotInformative
9;ttgA;1;0;2;3;34.87;;86.03;;1.75;-1;
000NTC;ttgA;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgA;0;0;2;2;;;;;;-1;NotInformative
7;ttgB;2;0;1;3;34.46;1.76;89.29;0.33;1.85;-1;MultipleMeltPeaks
8;ttgB;2;0;1;3;37.71;1.85;88.33;4.48;1.88;-1;MultipleMeltPeaks
9;ttgB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ttgB;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgB;0;0;2;2;;;;;;-1;NotInformative
7;mepA;3;0;0;3;32.17;2.22;88.99;1.12;1.92;-1;
8;mepA;3;0;0;3;30.46;0.41;88.77;0.31;1.87;-1;
9;mepA;2;0;1;3;34.68;6.88;89.44;0.27;1.92;-1;MultipleMeltPeaks
000NTC;mepA;0;0;1;1;;;;;;-1;NotInformative
GENO;mepA;0;0;2;2;;;;;;-1;NotInformative
7;mexE;3;0;0;3;31.16;1.29;92.06;0.05;1.89;-1;
8;mexE;2;0;1;3;30.9;0.03;92.13;0.16;1.89;-1;MultipleMeltPeaks
9;mexE;3;0;0;3;29.5;0.81;90.46;0.99;1.88;-1;
000NTC;mexE;0;0;1;1;;;;;;-1;NotInformative
GENO;mexE;0;0;2;2;;;;;;-1;NotInformative
7;mtrD;2;0;1;3;39.54;0.39;83.73;8.48;1.85;-1;
8;mtrD;2;0;1;3;40.56;1.24;87.62;1.87;1.83;-1;
9;mtrD;3;0;0;3;39.16;1;86.33;0.05;1.83;-1;
000NTC;mtrD;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrD;0;0;2;2;;;;;;-1;NotInformative
7;tolC;1;0;2;3;32.34;;90.32;;1.86;-1;MultipleMeltPeaks
8;tolC;1;0;2;3;30.64;;90.83;;1.77;-1;MultipleMeltPeaks
9;tolC;3;0;0;3;32.56;1.77;91;0.29;1.81;-1;
000NTC;tolC;0;0;1;1;;;;;;-1;NotInformative
GENO;tolC;0;0;2;2;;;;;;-1;NotInformative
7;merA-marko;1;0;2;3;41.58;;90.38;;1.65;-1;
8;merA-marko;3;0;0;3;35.74;2.02;87.33;2.99;1.79;-1;
9;merA-marko;1;0;2;3;33.19;;85.03;;1.82;-1;MultipleMeltPeaks
000NTC;merA-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;merA-marko;0;0;2;2;;;;;;-1;NotInformative
7;qacH_351;0;0;3;3;;;;;;-1;NotInformative
8;qacH_351;1;0;2;3;35.32;;86.25;;1.82;-1;
9;qacH_351;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacH_351;0;0;1;1;;;;;;-1;NotInformative
GENO;qacH_351;0;0;2;2;;;;;;-1;NotInformative
7;marR;1;0;2;3;40.79;;86.69;;1.82;-1;
8;marR;0;0;3;3;;;;;;-1;NotInformative
9;marR;0;0;3;3;;;;;;-1;NotInformative
000NTC;marR;0;0;1;1;;;;;;-1;NotInformative
GENO;marR;0;0;2;2;;;;;;-1;NotInformative
7;mexB;3;0;0;3;25.38;0.62;91.38;0.11;1.91;-1;
8;mexB;2;1;0;3;25.83;4.88E-03;91.41;1.91E-03;1.91;-1;ContainsOutlierReplicateCt
9;mexB;3;0;0;3;28.55;0.61;91.25;0.35;1.89;-1;
000NTC;mexB;0;0;1;1;;;;;;-1;NotInformative
GENO;mexB;0;0;2;2;;;;;;-1;NotInformative
7;mdtg;3;0;0;3;24.97;0.32;90.27;0.4;1.99;-1;
8;mdtg;3;0;0;3;24.38;0.3;89.87;0.84;1.95;-1;
9;mdtg;2;1;0;3;24.61;0.11;91;0.25;1.99;-1;ContainsOutlierReplicateCt
000NTC;mdtg;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtg;0;0;2;2;;;;;;-1;NotInformative
7;bexA/norM;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;bexA/norM;1;0;2;3;36.64;;83.34;;1.88;-1;MultipleMeltPeaks
9;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
000NTC;bexA/norM;0;0;1;1;;;;;;-1;NotInformative
GENO;bexA/norM;0;0;2;2;;;;;;-1;NotInformative
7;mdtA;2;0;1;3;30.77;0.62;89.45;1.41;1.93;-1;MultipleMeltPeaks
8;mdtA;2;0;1;3;29.78;0.59;90.72;0.14;1.92;-1;MultipleMeltPeaks
9;mdtA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;mdtA;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtA;0;0;2;2;;;;;;-1;NotInformative
7;adeI;0;0;3;3;;;;;;-1;NotInformative
8;adeI;0;0;3;3;;;;;;-1;NotInformative
9;adeI;0;0;3;3;;;;;;-1;NotInformative
000NTC;adeI;0;0;1;1;;;;;;-1;NotInformative
GENO;adeI;0;0;2;2;;;;;;-1;NotInformative
7;mdth;1;0;2;3;37.57;;78.35;;1.74;-1;MultipleMeltPeaks
8;mdth;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;mdth;2;0;1;3;36.09;0.27;84.49;5.08;1.84;-1;
000NTC;mdth;0;0;1;1;;;;;;-1;NotInformative
GENO;mdth;0;0;2;2;;;;;;-1;NotInformative
7;dfrA1;1;0;2;3;39.6;;86.45;;1.64;-1;
8;dfrA1;0;0;3;3;;;;;;-1;NotInformative
9;dfrA1;1;0;2;3;41.45;;86.61;;1.62;-1;
000NTC;dfrA1;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA1;0;0;2;2;;;;;;-1;NotInformative
7;dfrA12;2;0;1;3;39.4;1.75;83.22;0.02;1.73;-1;MultipleMeltPeaks
8;dfrA12;2;0;1;3;39.13;0.41;86.58;4.67;1.71;-1;MultipleMeltPeaks
9;dfrA12;1;0;2;3;38.67;;89.27;;1.71;-1;MultipleMeltPeaks
000NTC;dfrA12;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA12;0;0;2;2;;;;;;-1;NotInformative
7;nisB;2;0;1;3;37.99;1.07;76.51;0.05;1.81;-1;
8;nisB;1;0;2;3;29.86;;77.6;;1.85;-1;
9;nisB;0;0;3;3;;;;;;-1;NotInformative
000NTC;nisB;0;0;1;1;;;;;;-1;NotInformative
GENO;nisB;1;0;1;2;32.47;;75.17;;1.33;-1;
7;pmrA;0;0;3;3;;;;;;-1;NotInformative
8;pmrA;1;0;2;3;41.07;;77.46;;1.88;-1;
9;pmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;pmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;pmrA;0;0;2;2;;;;;;-1;NotInformative
7;fosb;0;0;3;3;;;;;;-1;NotInformative
8;fosb;0;0;3;3;;;;;;-1;NotInformative
9;fosb;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosb;0;0;1;1;;;;;;-1;NotInformative
GENO;fosb;0;0;2;2;;;;;;-1;NotInformative
7;fosX;0;0;3;3;;;;;;-1;NotInformative
8;fosX;1;0;2;3;31.62;;84.4;;1.91;-1;
9;fosX;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosX;0;0;1;1;;;;;;-1;NotInformative
GENO;fosX;0;0;2;2;;;;;;-1;NotInformative
7;Arr2;0;0;3;3;;;;;;-1;NotInformative
8;Arr2;0;0;3;3;;;;;;-1;NotInformative
9;Arr2;0;0;3;3;;;;;;-1;NotInformative
000NTC;Arr2;0;0;1;1;;;;;;-1;NotInformative
GENO;Arr2;1;0;1;2;40.36;;86.68;;1.56;-1;
7;mcr-1;2;0;1;3;31.13;1.55;85.5;6.24;1.82;-1;MultipleMeltPeaks
8;mcr-1;2;0;1;3;30.65;1.71;86.92;1.48;1.84;-1;MultipleMeltPeaks
9;mcr-1;1;0;2;3;34.14;;88.09;;1.91;-1;MultipleMeltPeaks
000NTC;mcr-1;1;0;0;1;30.18;;78.2;;1.87;-1;
GENO;mcr-1;2;0;0;2;30.52;1.93;78.03;0.08;1.83;-1;
7;bacA;1;0;2;3;39.08;;89.94;;1.82;-1;MultipleMeltPeaks
8;bacA;2;0;1;3;40.88;1.23;84.88;5.72;1.78;-1;MultipleMeltPeaks
9;bacA;3;0;0;3;40.29;0.36;89.85;0.39;1.75;-1;
000NTC;bacA;0;0;1;1;;;;;;-1;NotInformative
GENO;bacA;1;0;1;2;39.24;;83.3;;1.72;-1;
7;fabK;2;0;1;3;28.71;0.85;77.69;0.06;1.81;-1;
8;fabK;3;0;0;3;30.53;3.26;77.45;0.33;1.79;-1;
9;fabK;3;0;0;3;28.36;0.93;77.63;0.14;1.8;-1;
000NTC;fabK;1;0;0;1;28.53;;77.48;;1.85;-1;
GENO;fabK;2;0;0;2;27.45;0.14;77.54;0.12;1.84;-1;
7;ARR-3;2;0;1;3;36.43;0.78;90.81;0.27;1.82;-1;MultipleMeltPeaks
8;ARR-3;2;0;1;3;31.01;1.18;87.37;3.29;1.99;-1;MultipleMeltPeaks
9;ARR-3;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;ARR-3;0;0;1;1;;;;;;-1;NotInformative
GENO;ARR-3;1;0;1;2;36.22;;88.63;;1.59;-1;MultipleMeltPeaks
7;mcr-2;0;0;3;3;;;;;;-1;NotInformative
8;mcr-2;0;0;3;3;;;;;;-1;NotInformative
9;mcr-2;2;0;1;3;36.11;0.28;85.13;4.98;1.8;-1;MultipleMeltPeaks
000NTC;mcr-2;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-2;0;0;2;2;;;;;;-1;NotInformative
7;qnrA;0;0;3;3;;;;;;-1;NotInformative
8;qnrA;0;0;3;3;;;;;;-1;NotInformative
9;qnrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrA;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrA;0;0;2;2;;;;;;-1;NotInformative
7;norA;0;0;3;3;;;;;;-1;NotInformative
8;norA;0;0;3;3;;;;;;-1;NotInformative
9;norA;0;0;3;3;;;;;;-1;NotInformative
000NTC;norA;0;0;1;1;;;;;;-1;NotInformative
GENO;norA;0;0;2;2;;;;;;-1;NotInformative
7;qepA_1_2;1;0;2;3;30.32;;90.93;;1.83;-1;MultipleMeltPeaks
8;qepA_1_2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;qepA_1_2;2;0;1;3;26.33;2.65;90;0.18;1.91;-1;MultipleMeltPeaks
000NTC;qepA_1_2;0;0;1;1;;;;;;-1;NotInformative
GENO;qepA_1_2;2;0;0;2;32.18;3.21;80.64;0.3;1.73;-1;
7;QnrB4;2;0;1;3;31.16;1.25;89.91;1.04;1.84;-1;MultipleMeltPeaks
8;QnrB4;3;0;0;3;31.85;0.41;90.16;1.18;1.76;-1;
9;QnrB4;2;0;1;3;30.6;4.55E-04;88.07;5.78;1.75;-1;MultipleMeltPeaks
000NTC;QnrB4;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrB4;0;0;2;2;;;;;;-1;NotInformative
7;QnrS1_S3_S5;2;0;1;3;40.64;0.76;82.71;10.83;1.79;-1;
8;QnrS1_S3_S5;2;0;1;3;36.87;7.97;83.58;10.61;1.76;-1;
9;QnrS1_S3_S5;1;0;2;3;36.16;;90.56;;1.76;-1;
000NTC;QnrS1_S3_S5;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;QnrS1_S3_S5;0;0;2;2;;;;;;-1;NotInformative
7;QnrVC1_VC3_VC6;1;0;2;3;42.82;;90.78;;1.72;-1;MultipleMeltPeaks
8;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;QnrVC1_VC3_VC6;2;0;1;3;41.83;1.89;90;0.18;1.69;-1;
000NTC;QnrVC1_VC3_VC6;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC1_VC3_VC6;0;0;2;2;;;;;;-1;NotInformative
7;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
8;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
9;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrVC4_VC5_VC7;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC4_VC5_VC7;0;0;2;2;;;;;;-1;NotInformative
7;qnrD;0;0;3;3;;;;;;-1;NotInformative
8;qnrD;0;0;3;3;;;;;;-1;NotInformative
9;qnrD;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrD;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;NotInformative
7;qnrS2;1;0;2;3;40.86;;88.72;;1.86;-1;
8;qnrS2;1;0;2;3;39.4;;87.24;;1.82;-1;
9;qnrS2;1;0;2;3;38.09;;83.04;;1.88;-1;
000NTC;qnrS2;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrS2;0;0;2;2;;;;;;-1;NotInformative
7;oqxA;0;0;3;3;;;;;;-1;NotInformative
8;oqxA;0;0;3;3;;;;;;-1;NotInformative
9;oqxA;0;0;3;3;;;;;;-1;NotInformative
000NTC;oqxA;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;oqxA;0;0;2;2;;;;;;-1;NotInformative
7;qnrB46,47,48;2;0;1;3;30.55;1.23;81.44;5;1.84;-1;MultipleMeltPeaks
8;qnrB46,47,48;2;0;1;3;32.89;0.47;84.89;0.27;1.84;-1;MultipleMeltPeaks
9;qnrB46,47,48;1;0;2;3;35.49;;84.81;;1.85;-1;
000NTC;qnrB46,47,48;1;0;0;1;30.25;;77.9;;1.85;-1;
GENO;qnrB46,47,48;1;0;1;2;34.95;;76.53;;1.67;-1;
7;ermK;0;0;3;3;;;;;;-1;NotInformative
8;ermK;0;0;3;3;;;;;;-1;NotInformative
9;ermK;1;0;2;3;40.46;;87.15;;1.71;-1;
000NTC;ermK;0;0;1;1;;;;;;-1;NotInformative
GENO;ermK;0;0;2;2;;;;;;-1;NotInformative
7;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
8;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
9;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(F)a;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)a;0;0;2;2;;;;;;-1;NotInformative
7;lmrA;0;0;3;3;;;;;;-1;NotInformative
8;lmrA;0;0;3;3;;;;;;-1;NotInformative
9;lmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;NotInformative
7;erm(36);1;0;2;3;28.32;;92.11;;1.89;-1;MultipleMeltPeaks
8;erm(36);2;0;1;3;32.5;2.14;87.3;4.24;1.78;-1;MultipleMeltPeaks
9;erm(36);2;0;1;3;31.64;0.67;87.39;5.25;1.84;-1;MultipleMeltPeaks
000NTC;erm(36);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(36);0;0;2;2;;;;;;-1;NotInformative
7;ermT;0;0;3;3;;;;;;-1;NotInformative
8;ermT;0;0;3;3;;;;;;-1;NotInformative
9;ermT;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
7;msr(C);0;0;3;3;;;;;;-1;NotInformative
8;msr(C);0;0;3;3;;;;;;-1;NotInformative
9;msr(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(C);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(C);0;0;2;2;;;;;;-1;NotInformative
7;mphB;1;0;2;3;40.14;;90.08;;1.79;-1;MultipleMeltPeaks
8;mphB;0;0;3;3;;;;;;-1;NotInformative
9;mphB;1;0;2;3;36.5;;77.74;;1.91;-1;
000NTC;mphB;0;0;1;1;;;;;;-1;NotInformative
GENO;mphB;0;0;2;2;;;;;;-1;NotInformative
7;msr(A);0;0;3;3;;;;;;-1;NotInformative
8;msr(A);0;0;3;3;;;;;;-1;NotInformative
9;msr(A);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(A);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(A);0;0;2;2;;;;;;-1;NotInformative
7;ermX;0;0;3;3;;;;;;-1;NotInformative
8;ermX;0;0;3;3;;;;;;-1;NotInformative
9;ermX;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermX;0;0;1;1;;;;;;-1;NotInformative
GENO;ermX;0;0;2;2;;;;;;-1;NotInformative
7;vgaB;1;0;2;3;32.74;;72.6;;1.82;-1;
8;vgaB;1;0;2;3;39.17;;71.84;;1.77;-1;
9;vgaB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vgaB;0;0;1;1;;;;;;-1;NotInformative
GENO;vgaB;0;0;2;2;;;;;;-1;NotInformative
7;pica;2;0;1;3;36.13;1.26;89.89;0.62;1.72;-1;MultipleMeltPeaks
8;pica;2;0;1;3;32.95;0.81;89.64;0.87;1.83;-1;MultipleMeltPeaks
9;pica;1;0;2;3;33.35;;85;;1.51;-1;MultipleMeltPeaks
000NTC;pica;0;0;1;1;;;;;;-1;NotInformative
GENO;pica;0;0;2;2;;;;;;-1;NotInformative
7;lnuA;0;0;3;3;;;;;;-1;NotInformative
8;lnuA;0;0;3;3;;;;;;-1;NotInformative
9;lnuA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuA;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuA;0;0;2;2;;;;;;-1;NotInformative
7;vat(E);0;0;3;3;;;;;;-1;NotInformative
8;vat(E);0;0;3;3;;;;;;-1;NotInformative
9;vat(E);2;0;1;3;39.23;0.83;87.92;0.61;1.98;-1;
000NTC;vat(E);0;0;1;1;;;;;;-1;NotInformative
GENO;vat(E);0;0;2;2;;;;;;-1;NotInformative
7;ermY;0;0;3;3;;;;;;-1;NotInformative
8;ermY;0;0;3;3;;;;;;-1;NotInformative
9;ermY;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermY;0;0;1;1;;;;;;-1;NotInformative
GENO;ermY;0;0;2;2;;;;;;-1;NotInformative
7;cfr;0;0;3;3;;;;;;-1;NotInformative
8;cfr;0;0;3;3;;;;;;-1;NotInformative
9;cfr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cfr;0;0;1;1;;;;;;-1;NotInformative
GENO;cfr;0;0;2;2;;;;;;-1;NotInformative
7;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
8;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
9;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermA/ermTR;0;0;1;1;;;;;;-1;NotInformative
GENO;ermA/ermTR;0;0;2;2;;;;;;-1;NotInformative
7;oleC;2;0;1;3;32.51;3.8;86.58;5.52;1.83;-1;MultipleMeltPeaks
8;oleC;2;0;1;3;28.35;0.88;82.97;0.05;1.74;-1;MultipleMeltPeaks
9;oleC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;oleC;0;0;1;1;;;;;;-1;NotInformative
GENO;oleC;0;0;2;2;;;;;;-1;NotInformative
7;carB;1;0;2;3;40.71;;76.5;;1.82;-1;
8;carB;1;0;2;3;40.37;;81.11;;1.91;-1;
9;carB;0;0;3;3;;;;;;-1;NotInformative
000NTC;carB;0;0;1;1;;;;;;-1;NotInformative
GENO;carB;0;0;2;2;;;;;;-1;NotInformative
7;pikR2;2;0;1;3;33.42;1.51;85.99;5.55;1.49;-1;MultipleMeltPeaks
8;pikR2;3;0;0;3;29.72;0.07;89.73;0.25;1.41;-1;
9;pikR2;2;0;1;3;28.63;1;89.85;0.03;1.56;-1;MultipleMeltPeaks
000NTC;pikR2;0;0;1;1;;;;;;-1;NotInformative
GENO;pikR2;0;0;2;2;;;;;;-1;NotInformative
7;ere(A);3;0;0;3;30.08;2.06;87.08;1.08;1.88;-1;
8;ere(A);3;0;0;3;28.8;0.18;87.93;0.84;1.87;-1;
9;ere(A);1;0;2;3;28.59;;90.21;;1.95;-1;MultipleMeltPeaks
000NTC;ere(A);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(A);0;0;2;2;;;;;;-1;NotInformative
7;ere(B);1;0;2;3;31.66;;89.94;;1.87;-1;MultipleMeltPeaks
8;ere(B);1;0;2;3;35.15;;90.41;;1.75;-1;MultipleMeltPeaks
9;ere(B);3;0;0;3;39.27;0.94;91.54;0.68;1.78;-1;
000NTC;ere(B);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(B);0;0;2;2;;;;;;-1;NotInformative
7;erm(A);1;0;2;3;39.31;;89.98;;1.92;-1;
8;erm(A);2;0;1;3;35.8;0.3;88.03;0.61;1.83;-1;MultipleMeltPeaks
9;erm(A);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;erm(A);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(A);0;0;2;2;;;;;;-1;NotInformative
7;erm(B);1;0;2;3;42.35;;79.25;;1.89;-1;
8;erm(B);0;0;3;3;;;;;;-1;NotInformative
9;erm(B);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(B);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(B);0;0;2;2;;;;;;-1;NotInformative
7;erm(D);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
8;erm(D);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
9;erm(D);1;0;2;3;40.17;;81.71;;1.9;-1;
000NTC;erm(D);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(D);0;0;2;2;;;;;;-1;NotInformative
7;erm(E);1;0;2;3;24.6;;91.56;;1.82;-1;MultipleMeltPeaks
8;erm(E);3;0;0;3;24.97;0.51;91.86;0.33;1.93;-1;
9;erm(E);1;0;2;3;24.97;;90.36;;1.96;-1;MultipleMeltPeaks
000NTC;erm(E);1;0;0;1;37.66;;79.14;;1.85;-1;
GENO;erm(E);0;0;2;2;;;;;;-1;NotInformative
7;erm(G);1;0;2;3;33.73;;86.39;;1.66;-1;
8;erm(G);0;0;3;3;;;;;;-1;NotInformative
9;erm(G);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(G);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(G);0;0;2;2;;;;;;-1;MultipleMeltPeaks, NotInformative
7;erm(O);3;0;0;3;24.36;0.22;91.63;0.19;2.01;-1;
8;erm(O);2;1;0;3;24.97;0.03;91.65;0.35;2.02;-1;ContainsOutlierReplicateCt
9;erm(O);2;0;1;3;26.73;0.36;91.33;0.08;2.06;-1;MultipleMeltPeaks
000NTC;erm(O);1;0;0;1;43.79;;79.35;;1.97;-1;
GENO;erm(O);1;0;1;2;43.24;;77.58;;1.97;-1;
7;erm(Q);2;0;1;3;34.29;1.24;83.43;6.62;1.85;-1;
8;erm(Q);3;0;0;3;34.13;2.77;83.39;5.07;1.87;-1;
9;erm(Q);3;0;0;3;31.77;0.89;81.67;2.42;1.88;-1;
