Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
000NTC;emrD;0;0;1;1;;;;;;-1;NotInformative
GENO;emrD;0;0;2;2;;;;;;-1;NotInformative
13;mdtE/yhiU;3;0;0;3;35.54;1.34;91.2;0.95;1.82;-1;
14;mdtE/yhiU;1;0;2;3;39.66;;89.6;;1.73;-1;
15;mdtE/yhiU;3;0;0;3;36.02;2.52;90.07;0.01;1.83;-1;
000NTC;mdtE/yhiU;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtE/yhiU;0;0;2;2;;;;;;-1;NotInformative
13;mexA;3;0;0;3;41.06;3.38;89.56;1.44;1.81;-1;
14;mexA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;mexA;3;0;0;3;36.74;3.3;86.56;8.46;1.87;-1;
000NTC;mexA;0;0;1;1;;;;;;-1;NotInformative
GENO;mexA;0;0;2;2;;;;;;-1;NotInformative
13;acrR;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;acrR;0;0;3;3;;;;;;-1;NotInformative
15;acrR;2;0;1;3;41.49;1.84;87.61;1.97;1.74;-1;MultipleMeltPeaks
000NTC;acrR;0;0;1;1;;;;;;-1;NotInformative
GENO;acrR;0;0;2;2;;;;;;-1;NotInformative
13;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
14;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
15;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacF/Ha;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Ha;0;0;2;2;;;;;;-1;NotInformative
13;nimE;1;0;2;3;38.52;;76.08;;1.87;-1;
14;nimE;1;0;2;3;40.85;;75.47;;1.92;-1;
15;nimE;1;0;2;3;37.04;;76.33;;1.76;-1;
000NTC;nimE;1;0;0;1;36.07;;76.27;;1.83;-1;
GENO;nimE;1;0;1;2;40.07;;75.24;;1.9;-1;
13;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
14;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
15;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
000NTC;emrB/qacA;0;0;1;1;;;;;;-1;NotInformative
GENO;emrB/qacA;0;0;2;2;;;;;;-1;NotInformative
13;mtrE;1;0;2;3;43.48;;75;;1.89;-1;
14;mtrE;0;0;3;3;;;;;;-1;NotInformative
15;mtrE;0;0;3;3;;;;;;-1;NotInformative
000NTC;mtrE;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrE;0;0;2;2;;;;;;-1;NotInformative
13;oprD;1;0;2;3;28.87;;89.23;;1.96;-1;MultipleMeltPeaks
14;oprD;2;0;1;3;33.5;3.84;87.51;2.76;1.86;-1;MultipleMeltPeaks
15;oprD;2;0;1;3;29.47;0.41;88.2;0.26;1.89;-1;MultipleMeltPeaks
000NTC;oprD;0;0;1;1;;;;;;-1;NotInformative
GENO;oprD;0;0;2;2;;;;;;-1;NotInformative
13;ttgA;2;0;1;3;39.18;2.54;84.33;0.5;1.88;-1;
14;ttgA;0;0;3;3;;;;;;-1;NotInformative
15;ttgA;0;0;3;3;;;;;;-1;NotInformative
000NTC;ttgA;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgA;0;0;2;2;;;;;;-1;NotInformative
13;ttgB;0;0;3;3;;;;;;-1;NotInformative
14;ttgB;0;0;3;3;;;;;;-1;NotInformative
15;ttgB;0;0;3;3;;;;;;-1;NotInformative
000NTC;ttgB;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgB;0;0;2;2;;;;;;-1;NotInformative
13;mepA;1;0;2;3;31.73;;86.04;;1.92;-1;MultipleMeltPeaks
14;mepA;1;0;2;3;36.08;;88.39;;1.88;-1;MultipleMeltPeaks
15;mepA;1;0;2;3;30.68;;85.72;;1.85;-1;MultipleMeltPeaks
000NTC;mepA;0;0;1;1;;;;;;-1;NotInformative
GENO;mepA;0;0;2;2;;;;;;-1;NotInformative
13;mexE;3;0;0;3;33.56;3.63;90.37;1.52;1.89;-1;
14;mexE;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;mexE;2;0;1;3;34.33;5.5;91.81;0.21;1.95;-1;MultipleMeltPeaks
000NTC;mexE;0;0;1;1;;;;;;-1;NotInformative
GENO;mexE;0;0;2;2;;;;;;-1;NotInformative
13;mtrD;0;0;3;3;;;;;;-1;NotInformative
14;mtrD;0;0;3;3;;;;;;-1;NotInformative
15;mtrD;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;mtrD;0;0;1;1;;;;;;-1;NotInformative
GENO;mtrD;0;0;2;2;;;;;;-1;NotInformative
13;tolC;3;0;0;3;32.81;3.5;90.23;0.74;1.84;-1;
14;tolC;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;tolC;2;0;1;3;31.97;1.4;88.04;2.14;1.81;-1;MultipleMeltPeaks
000NTC;tolC;0;0;1;1;;;;;;-1;NotInformative
GENO;tolC;0;0;2;2;;;;;;-1;NotInformative
13;merA-marko;3;0;0;3;30.91;2.65;90.12;3.06E-03;1.84;-1;
14;merA-marko;0;0;3;3;;;;;;-1;NotInformative
15;merA-marko;2;1;0;3;27.8;0.22;89.77;0.29;1.87;-1;ContainsOutlierReplicateCt
000NTC;merA-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;merA-marko;0;0;2;2;;;;;;-1;NotInformative
13;qacH_351;0;0;3;3;;;;;;-1;NotInformative
14;qacH_351;1;0;2;3;30.52;;79.81;;1.86;-1;MultipleMeltPeaks
15;qacH_351;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacH_351;0;0;1;1;;;;;;-1;NotInformative
GENO;qacH_351;0;0;2;2;;;;;;-1;NotInformative
13;marR;0;0;3;3;;;;;;-1;NotInformative
14;marR;0;0;3;3;;;;;;-1;NotInformative
15;marR;0;0;3;3;;;;;;-1;NotInformative
000NTC;marR;0;0;1;1;;;;;;-1;NotInformative
GENO;marR;0;0;2;2;;;;;;-1;NotInformative
13;mexB;2;0;1;3;27.74;1.63;90.46;0.28;1.89;-1;MultipleMeltPeaks
14;mexB;2;0;1;3;33.42;1.62;90.93;0.7;1.86;-1;MultipleMeltPeaks
15;mexB;2;1;0;3;29.14;0.22;90.16;0.27;1.89;-1;ContainsOutlierReplicateCt
000NTC;mexB;0;0;1;1;;;;;;-1;NotInformative
GENO;mexB;0;0;2;2;;;;;;-1;NotInformative
13;mdtg;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;mdtg;2;1;0;3;32.35;0.08;90.41;0.32;1.91;-1;ContainsOutlierReplicateCt
15;mdtg;3;0;0;3;23.15;1.55;89.87;1.47;1.86;-1;
000NTC;mdtg;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtg;0;0;2;2;;;;;;-1;NotInformative
13;bexA/norM;1;0;2;3;40.06;;83.71;;1.9;-1;
14;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
15;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
000NTC;bexA/norM;0;0;1;1;;;;;;-1;NotInformative
GENO;bexA/norM;0;0;2;2;;;;;;-1;NotInformative
13;mdtA;3;0;0;3;30.27;0.39;91.06;0.45;1.93;-1;
14;mdtA;2;0;1;3;32.74;1.06;87.19;3.41;1.82;-1;MultipleMeltPeaks
15;mdtA;2;1;0;3;30.6;0.07;91.09;0.48;1.85;-1;ContainsOutlierReplicateCt
000NTC;mdtA;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtA;0;0;2;2;;;;;;-1;NotInformative
13;adeI;0;0;3;3;;;;;;-1;NotInformative
14;adeI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;adeI;0;0;3;3;;;;;;-1;NotInformative
000NTC;adeI;0;0;1;1;;;;;;-1;NotInformative
GENO;adeI;0;0;2;2;;;;;;-1;NotInformative
13;mdth;1;0;2;3;42.82;;91.19;;1.73;-1;MultipleMeltPeaks
14;mdth;0;0;3;3;;;;;;-1;NotInformative
15;mdth;0;0;3;3;;;;;;-1;NotInformative
000NTC;mdth;0;0;1;1;;;;;;-1;NotInformative
GENO;mdth;0;0;2;2;;;;;;-1;NotInformative
13;dfrA1;0;0;3;3;;;;;;-1;NotInformative
14;dfrA1;0;0;3;3;;;;;;-1;NotInformative
15;dfrA1;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA1;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA1;0;0;2;2;;;;;;-1;NotInformative
13;dfrA12;0;0;3;3;;;;;;-1;NotInformative
14;dfrA12;1;0;2;3;43.43;;89.8;;1.85;-1;
15;dfrA12;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA12;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA12;0;0;2;2;;;;;;-1;NotInformative
13;nisB;1;0;2;3;40.88;;75.95;;1.89;-1;
14;nisB;2;0;1;3;36.6;3.29;76.73;0.34;1.86;-1;
15;nisB;1;0;2;3;36.11;;76.4;;1.84;-1;
000NTC;nisB;1;0;0;1;29.97;;77.4;;1.91;-1;
GENO;nisB;1;0;1;2;39.92;;75.71;;1.91;-1;
13;pmrA;0;0;3;3;;;;;;-1;NotInformative
14;pmrA;0;0;3;3;;;;;;-1;NotInformative
15;pmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;pmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;pmrA;0;0;2;2;;;;;;-1;NotInformative
13;fosb;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;fosb;0;0;3;3;;;;;;-1;NotInformative
15;fosb;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosb;0;0;1;1;;;;;;-1;NotInformative
GENO;fosb;0;0;2;2;;;;;;-1;NotInformative
13;fosX;0;0;3;3;;;;;;-1;NotInformative
14;fosX;0;0;3;3;;;;;;-1;NotInformative
15;fosX;1;0;2;3;37.5;;87.23;;1.89;-1;
000NTC;fosX;1;0;0;1;38.1;;78.44;;1.9;-1;
GENO;fosX;0;0;2;2;;;;;;-1;NotInformative
13;Arr2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;Arr2;1;0;2;3;38.75;;87.26;;1.73;-1;
15;Arr2;0;0;3;3;;;;;;-1;NotInformative
000NTC;Arr2;0;0;1;1;;;;;;-1;NotInformative
GENO;Arr2;0;0;2;2;;;;;;-1;NotInformative
13;mcr-1;1;0;2;3;29.95;;87.11;;1.88;-1;MultipleMeltPeaks
14;mcr-1;3;0;0;3;34.82;5.62;86.18;6.51;1.88;-1;
15;mcr-1;3;0;0;3;28.56;0.61;91.09;0.7;1.95;-1;
000NTC;mcr-1;1;0;0;1;30.14;;78.35;;1.87;-1;
GENO;mcr-1;2;0;0;2;30.43;2.08;78.25;0.16;1.87;-1;
13;bacA;1;0;2;3;38.93;;91.99;;1.78;-1;MultipleMeltPeaks
14;bacA;1;0;2;3;43.02;;87.1;;1.65;-1;
15;bacA;2;0;1;3;38.75;3.16;90.31;1.84;1.81;-1;
000NTC;bacA;0;0;1;1;;;;;;-1;NotInformative
GENO;bacA;0;0;2;2;;;;;;-1;NotInformative
13;fabK;3;0;0;3;27.8;0.96;77.95;0.15;1.87;-1;
14;fabK;2;1;0;3;28.12;0.04;77.84;0.43;1.84;-1;ContainsOutlierReplicateCt
15;fabK;3;0;0;3;28.62;1.49;77.69;0.13;1.83;-1;
000NTC;fabK;1;0;0;1;27.65;;77.53;;1.89;-1;
GENO;fabK;2;0;0;2;30.09;1.21;77.65;0.04;1.86;-1;
13;ARR-3;2;1;0;3;39.21;0.61;87.73;1.18;2.03;-1;ContainsOutlierReplicateCt
14;ARR-3;1;0;2;3;33.97;;91.49;;1.98;-1;
15;ARR-3;2;0;1;3;37.04;6.4;88.64;3.16;1.93;-1;
000NTC;ARR-3;0;0;1;1;;;;;;-1;NotInformative
GENO;ARR-3;0;0;2;2;;;;;;-1;NotInformative
13;mcr-2;0;0;3;3;;;;;;-1;NotInformative
14;mcr-2;0;0;3;3;;;;;;-1;NotInformative
15;mcr-2;0;0;3;3;;;;;;-1;NotInformative
000NTC;mcr-2;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-2;0;0;2;2;;;;;;-1;NotInformative
13;qnrA;0;0;3;3;;;;;;-1;NotInformative
14;qnrA;0;0;3;3;;;;;;-1;NotInformative
15;qnrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrA;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrA;0;0;2;2;;;;;;-1;NotInformative
13;norA;2;0;1;3;40.02;1.08;90.38;3.34;1.8;-1;
14;norA;0;0;3;3;;;;;;-1;NotInformative
15;norA;1;0;2;3;40.14;;91.25;;1.76;-1;
000NTC;norA;0;0;1;1;;;;;;-1;NotInformative
GENO;norA;0;0;2;2;;;;;;-1;NotInformative
13;qepA_1_2;2;0;1;3;25.5;3.26;89.84;1.04;1.95;-1;MultipleMeltPeaks
14;qepA_1_2;2;0;1;3;27;0.71;88.46;2.76;1.93;-1;MultipleMeltPeaks
15;qepA_1_2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qepA_1_2;1;0;0;1;28.72;;81.3;;1.8;-1;
GENO;qepA_1_2;1;0;1;2;30.42;;81.09;;1.75;-1;
13;QnrB4;3;0;0;3;31.97;1.05;88.88;1.97;1.86;-1;
14;QnrB4;1;0;2;3;38.46;;88.75;;1.93;-1;MultipleMeltPeaks
15;QnrB4;3;0;0;3;32.7;2.79;84.58;3.12;1.62;-1;
000NTC;QnrB4;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrB4;0;0;2;2;;;;;;-1;NotInformative
13;QnrS1_S3_S5;2;0;1;3;39.12;7.32;74.84;1.34;1.89;-1;
14;QnrS1_S3_S5;1;0;2;3;33.87;;76.24;;1.91;-1;
15;QnrS1_S3_S5;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrS1_S3_S5;1;0;0;1;41.48;;74.92;;1.71;-1;
GENO;QnrS1_S3_S5;0;0;2;2;;;;;;-1;NotInformative
13;QnrVC1_VC3_VC6;2;0;1;3;39.62;0.74;87.36;0.3;1.72;-1;
14;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;NotInformative
15;QnrVC1_VC3_VC6;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;QnrVC1_VC3_VC6;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC1_VC3_VC6;0;0;2;2;;;;;;-1;NotInformative
13;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
14;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
15;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrVC4_VC5_VC7;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC4_VC5_VC7;0;0;2;2;;;;;;-1;NotInformative
13;qnrD;0;0;3;3;;;;;;-1;NotInformative
14;qnrD;0;0;3;3;;;;;;-1;NotInformative
15;qnrD;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrD;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;NotInformative
13;qnrS2;2;0;1;3;37.76;1.95;88.09;0.29;1.91;-1;
14;qnrS2;1;0;2;3;43.61;;78.19;;1.69;-1;
15;qnrS2;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrS2;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrS2;0;0;2;2;;;;;;-1;NotInformative
13;oqxA;0;0;3;3;;;;;;-1;NotInformative
14;oqxA;0;0;3;3;;;;;;-1;NotInformative
15;oqxA;0;0;3;3;;;;;;-1;NotInformative
000NTC;oqxA;0;0;1;1;;;;;;-1;NotInformative
GENO;oqxA;0;0;2;2;;;;;;-1;NotInformative
13;qnrB46,47,48;3;0;0;3;37.02;6.15;81.57;8.49;1.99;-1;
14;qnrB46,47,48;1;0;2;3;39.26;;77.02;;1.88;-1;
15;qnrB46,47,48;1;0;2;3;42.3;;75.93;;1.89;-1;
000NTC;qnrB46,47,48;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrB46,47,48;1;0;1;2;37.04;;76.58;;1.78;-1;
13;ermK;0;0;3;3;;;;;;-1;NotInformative
14;ermK;0;0;3;3;;;;;;-1;NotInformative
15;ermK;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermK;0;0;1;1;;;;;;-1;NotInformative
GENO;ermK;0;0;2;2;;;;;;-1;NotInformative
13;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
14;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
15;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(F)a;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)a;0;0;2;2;;;;;;-1;NotInformative
13;lmrA;0;0;3;3;;;;;;-1;NotInformative
14;lmrA;0;0;3;3;;;;;;-1;NotInformative
15;lmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;NotInformative
13;erm(36);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;erm(36);2;0;1;3;38.57;8.1;89.74;1.44;1.79;-1;MultipleMeltPeaks
15;erm(36);1;0;2;3;34.88;;88.09;;1.91;-1;MultipleMeltPeaks
000NTC;erm(36);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(36);0;0;2;2;;;;;;-1;NotInformative
13;ermT;0;0;3;3;;;;;;-1;NotInformative
14;ermT;0;0;3;3;;;;;;-1;NotInformative
15;ermT;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
13;msr(C);1;0;2;3;42.28;;91.44;;1.66;-1;
14;msr(C);0;0;3;3;;;;;;-1;NotInformative
15;msr(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(C);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(C);0;0;2;2;;;;;;-1;NotInformative
13;mphB;1;0;2;3;39.97;;87.48;;1.95;-1;
14;mphB;0;0;3;3;;;;;;-1;NotInformative
15;mphB;0;0;3;3;;;;;;-1;NotInformative
000NTC;mphB;0;0;1;1;;;;;;-1;NotInformative
GENO;mphB;0;0;2;2;;;;;;-1;NotInformative
13;msr(A);1;0;2;3;38.89;;73.35;;1.87;-1;
14;msr(A);0;0;3;3;;;;;;-1;NotInformative
15;msr(A);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(A);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(A);0;0;2;2;;;;;;-1;NotInformative
13;ermX;1;0;2;3;38.51;;91.26;;1.62;-1;
14;ermX;1;0;2;3;28.3;;83.43;;1.79;-1;
15;ermX;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermX;0;0;1;1;;;;;;-1;NotInformative
GENO;ermX;0;0;2;2;;;;;;-1;NotInformative
13;vgaB;1;0;2;3;43.36;;89.49;;1.78;-1;
14;vgaB;0;0;3;3;;;;;;-1;NotInformative
15;vgaB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vgaB;0;0;1;1;;;;;;-1;NotInformative
GENO;vgaB;0;0;2;2;;;;;;-1;NotInformative
13;pica;2;0;1;3;31.7;2.5;88.9;0.15;1.87;-1;MultipleMeltPeaks
14;pica;2;0;1;3;37.52;4.44;86.94;0.24;1.81;-1;
15;pica;3;0;0;3;36.29;1.26;88.33;0.73;1.67;-1;
000NTC;pica;0;0;1;1;;;;;;-1;NotInformative
GENO;pica;0;0;2;2;;;;;;-1;NotInformative
13;lnuA;0;0;3;3;;;;;;-1;NotInformative
14;lnuA;1;0;2;3;35.61;;73.44;;1.62;-1;
15;lnuA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuA;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuA;0;0;2;2;;;;;;-1;NotInformative
13;vat(E);0;0;3;3;;;;;;-1;NotInformative
14;vat(E);0;0;3;3;;;;;;-1;NotInformative
15;vat(E);0;0;3;3;;;;;;-1;NotInformative
000NTC;vat(E);0;0;1;1;;;;;;-1;NotInformative
GENO;vat(E);0;0;2;2;;;;;;-1;NotInformative
13;ermY;0;0;3;3;;;;;;-1;NotInformative
14;ermY;0;0;3;3;;;;;;-1;NotInformative
15;ermY;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermY;0;0;1;1;;;;;;-1;NotInformative
GENO;ermY;0;0;2;2;;;;;;-1;NotInformative
13;cfr;0;0;3;3;;;;;;-1;NotInformative
14;cfr;0;0;3;3;;;;;;-1;NotInformative
15;cfr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cfr;0;0;1;1;;;;;;-1;NotInformative
GENO;cfr;0;0;2;2;;;;;;-1;NotInformative
13;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
14;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
15;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermA/ermTR;0;0;1;1;;;;;;-1;NotInformative
GENO;ermA/ermTR;0;0;2;2;;;;;;-1;NotInformative
13;oleC;1;0;2;3;28.08;;82.78;;1.84;-1;
14;oleC;0;0;3;3;;;;;;-1;NotInformative
15;oleC;1;0;2;3;31.17;;82.8;;1.63;-1;
000NTC;oleC;0;0;1;1;;;;;;-1;NotInformative
GENO;oleC;0;0;2;2;;;;;;-1;NotInformative
13;carB;0;0;3;3;;;;;;-1;NotInformative
14;carB;0;0;3;3;;;;;;-1;NotInformative
15;carB;0;0;3;3;;;;;;-1;NotInformative
000NTC;carB;0;0;1;1;;;;;;-1;NotInformative
GENO;carB;0;0;2;2;;;;;;-1;NotInformative
13;pikR2;3;0;0;3;32.78;1;86.89;0.59;1.51;-1;
14;pikR2;1;0;2;3;38.8;;87.23;;1.92;-1;
15;pikR2;2;0;1;3;32.47;4.2;90.23;0.14;1.45;-1;MultipleMeltPeaks
000NTC;pikR2;0;0;1;1;;;;;;-1;NotInformative
GENO;pikR2;0;0;2;2;;;;;;-1;NotInformative
13;ere(A);2;0;1;3;31.83;2.75;89.67;1.43;1.88;-1;MultipleMeltPeaks
14;ere(A);2;0;1;3;33.67;3.28;84.87;4.87;1.86;-1;MultipleMeltPeaks
15;ere(A);2;1;0;3;30.81;3.72E-03;88.04;0.6;1.9;-1;ContainsOutlierReplicateCt
000NTC;ere(A);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(A);0;0;2;2;;;;;;-1;NotInformative
13;ere(B);2;0;1;3;38.04;0.92;91.11;0.32;1.9;-1;MultipleMeltPeaks
14;ere(B);1;0;2;3;42.74;;80.73;;1.87;-1;
15;ere(B);0;0;3;3;;;;;;-1;NotInformative
000NTC;ere(B);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(B);0;0;2;2;;;;;;-1;NotInformative
13;erm(A);1;0;2;3;36.08;;86.61;;1.99;-1;MultipleMeltPeaks
14;erm(A);2;0;1;3;40.16;6.8;74.96;1.31;1.89;-1;
15;erm(A);2;0;1;3;36.46;3.16;86.65;0.02;1.98;-1;
000NTC;erm(A);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(A);0;0;2;2;;;;;;-1;NotInformative
13;erm(B);0;0;3;3;;;;;;-1;NotInformative
14;erm(B);0;0;3;3;;;;;;-1;NotInformative
15;erm(B);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(B);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(B);0;0;2;2;;;;;;-1;NotInformative
13;erm(D);1;0;2;3;41.05;;85.01;;1.85;-1;
14;erm(D);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
15;erm(D);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(D);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(D);0;0;2;2;;;;;;-1;NotInformative
13;erm(E);2;0;1;3;25.83;0.79;90.9;0.64;1.94;-1;MultipleMeltPeaks
14;erm(E);1;0;2;3;31.84;;91;;1.91;-1;MultipleMeltPeaks
15;erm(E);1;0;2;3;27.44;;88.63;;1.89;-1;MultipleMeltPeaks
000NTC;erm(E);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(E);0;0;2;2;;;;;;-1;NotInformative
13;erm(G);0;0;3;3;;;;;;-1;NotInformative
14;erm(G);0;0;3;3;;;;;;-1;NotInformative
15;erm(G);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(G);0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;erm(G);0;0;2;2;;;;;;-1;NotInformative
13;erm(O);3;0;0;3;27.56;0.15;90.38;0.29;2.04;-1;
14;erm(O);1;0;2;3;28.65;;85.41;;1.84;-1;MultipleMeltPeaks
15;erm(O);2;0;1;3;27.55;0.14;91.35;0.06;1.94;-1;MultipleMeltPeaks
000NTC;erm(O);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(O);0;0;2;2;;;;;;-1;NotInformative
13;erm(Q);3;0;0;3;32.88;3.75;80.32;2.73;1.86;-1;
14;erm(Q);2;0;1;3;30.32;0.64;79.21;0.02;1.88;-1;MultipleMeltPeaks
15;erm(Q);2;0;1;3;30.24;0.56;78.45;0.77;1.85;-1;
000NTC;erm(Q);1;0;0;1;38.22;;78.06;;1.9;-1;
GENO;erm(Q);2;0;0;2;34.44;1.43;78.4;0.06;1.85;-1;
13;erm(S);2;0;1;3;28.94;1.71;92.09;0.12;1.94;-1;MultipleMeltPeaks
14;erm(S);2;0;1;3;33.92;3.31;91.34;1.98;1.83;-1;MultipleMeltPeaks
15;erm(S);2;1;0;3;30.26;0.17;91.46;0.48;1.92;-1;ContainsOutlierReplicateCt
000NTC;erm(S);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(S);1;0;1;2;43.2;;78.62;;1.91;-1;
13;lnuB;0;0;3;3;;;;;;-1;NotInformative
14;lnuB;0;0;3;3;;;;;;-1;NotInformative
15;lnuB;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuB;1;0;0;1;43.42;;73.82;;1.87;-1;
GENO;lnuB;0;0;2;2;;;;;;-1;NotInformative
13;mphA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;mphA;1;0;2;3;35.34;;89.96;;1.85;-1;MultipleMeltPeaks
15;mphA;2;0;1;3;29.82;0.19;92.59;0.87;1.77;-1;MultipleMeltPeaks
000NTC;mphA;0;0;1;1;;;;;;-1;NotInformative
GENO;mphA;0;0;2;2;;;;;;-1;NotInformative
13;vat(A);3;0;0;3;33.6;3.32;91.41;0.21;1.84;-1;
14;vat(A);1;0;2;3;29.07;;77.12;;1.89;-1;MultipleMeltPeaks
15;vat(A);2;0;1;3;35.39;0.91;87.12;1.08;1.61;-1;MultipleMeltPeaks
000NTC;vat(A);0;0;1;1;;;;;;-1;NotInformative
GENO;vat(A);2;0;0;2;30.5;2.28;76.59;0.2;1.89;-1;
13;erm(34);0;0;3;3;;;;;;-1;NotInformative
14;erm(34);0;0;3;3;;;;;;-1;NotInformative
15;erm(34);0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(34);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(34);0;0;2;2;;;;;;-1;NotInformative
13;erm(35);0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
14;erm(35);3;0;0;3;35.25;2.03;83.85;4.1;1.84;-1;
15;erm(35);1;0;2;3;30.57;;89.52;;1.91;-1;MultipleMeltPeaks
000NTC;erm(35);1;0;0;1;33.46;;80.71;;1.89;-1;
GENO;erm(35);2;0;0;2;38.45;1.3;78.69;0.98;1.89;-1;
