Sample;Assay;N;Outliers;Rejected;Total reps;Ct;Ct SD;Tm;Tm SD;Efficiency;Conc;Flags
10;nonmobile blaBEL;3;0;0;3;28.28;0.41;78.13;0.38;1.89;-1;
11;nonmobile blaBEL;3;0;0;3;29.14;0.5;78.03;0.08;1.83;-1;
12;nonmobile blaBEL;3;0;0;3;29.45;0.43;78.32;0.61;1.86;-1;
000NTC;nonmobile blaBEL;1;0;0;1;28.4;;77.48;;1.85;-1;
GENO;nonmobile blaBEL;2;0;0;2;29.87;1.09;78.33;0.53;1.82;-1;
10;blaIMI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;blaIMI;1;0;2;3;32.23;;88.59;;1.91;-1;MultipleMeltPeaks
12;blaIMI;2;0;1;3;33.63;1.03;86.83;0.07;1.91;-1;MultipleMeltPeaks
000NTC;blaIMI;0;0;1;1;;;;;;-1;NotInformative
GENO;blaIMI;1;0;1;2;39.82;;76.04;;1.83;-1;
10;bla-ACT;2;0;1;3;27;0.31;91.02;0.12;1.9;-1;MultipleMeltPeaks
11;bla-ACT;1;0;2;3;28.86;;92.45;;1.92;-1;MultipleMeltPeaks
12;bla-ACT;3;0;0;3;25.66;0.79;91.02;0.21;1.9;-1;
000NTC;bla-ACT;0;0;1;1;;;;;;-1;NotInformative
GENO;bla-ACT;1;0;1;2;39.15;;77.72;;1.86;-1;
10;acrB;0;0;3;3;;;;;;-1;NotInformative
11;acrB;0;0;3;3;;;;;;-1;NotInformative
12;acrB;0;0;3;3;;;;;;-1;NotInformative
000NTC;acrB;0;0;1;1;;;;;;-1;NotInformative
GENO;acrB;0;0;2;2;;;;;;-1;NotInformative
10;acrF;2;0;1;3;32.17;8.18E-03;90.36;0.05;1.87;-1;MultipleMeltPeaks
11;acrF;1;0;2;3;30.42;;87.24;;1.88;-1;MultipleMeltPeaks
12;acrF;2;0;1;3;31.77;2.07;87.9;0.5;1.88;-1;MultipleMeltPeaks
000NTC;acrF;0;0;1;1;;;;;;-1;NotInformative
GENO;acrF;0;0;2;2;;;;;;-1;NotInformative
10;adeA;2;0;1;3;36.32;0.67;85.8;0.2;1.78;-1;MultipleMeltPeaks
11;adeA;2;0;1;3;36.82;1.26;86.83;1.7;1.73;-1;
12;adeA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;adeA;0;0;1;1;;;;;;-1;NotInformative
GENO;adeA;0;0;2;2;;;;;;-1;NotInformative
10;multidrug resistance;1;0;2;3;37.72;;73.06;;1.78;-1;
11;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
12;multidrug resistance;0;0;3;3;;;;;;-1;NotInformative
000NTC;multidrug resistance;0;0;1;1;;;;;;-1;NotInformative
GENO;multidrug resistance;0;0;2;2;;;;;;-1;NotInformative
10;cmr;1;0;2;3;39.22;;73.27;;1.82;-1;
11;cmr;0;0;3;3;;;;;;-1;NotInformative
12;cmr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cmr;0;0;1;1;;;;;;-1;NotInformative
GENO;cmr;0;0;2;2;;;;;;-1;NotInformative
10;acrA;2;0;1;3;35.56;0.27;89.55;0.45;1.86;-1;
11;acrA;2;0;1;3;40.68;1.04;88.4;0.44;1.81;-1;
12;acrA;1;0;2;3;38.66;;88.83;;1.92;-1;MultipleMeltPeaks
000NTC;acrA;0;0;1;1;;;;;;-1;NotInformative
GENO;acrA;0;0;2;2;;;;;;-1;NotInformative
10;emrD;3;0;0;3;30.18;1;90.3;0.36;1.86;-1;
11;emrD;2;1;0;3;35.05;0.52;90.62;1.03;1.91;-1;ContainsOutlierReplicateCt
12;emrD;3;0;0;3;35.01;4.44;90.21;0.82;1.83;-1;
000NTC;emrD;0;0;1;1;;;;;;-1;NotInformative
GENO;emrD;0;0;2;2;;;;;;-1;NotInformative
10;mdtE/yhiU;2;0;1;3;31.43;0.57;90.93;0.25;1.84;-1;MultipleMeltPeaks
11;mdtE/yhiU;3;0;0;3;34.67;0.72;90.29;0.61;1.76;-1;
12;mdtE/yhiU;2;0;1;3;35.05;1.75;90.51;0.16;1.83;-1;MultipleMeltPeaks
000NTC;mdtE/yhiU;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtE/yhiU;0;0;2;2;;;;;;-1;NotInformative
10;mexA;3;0;0;3;35.21;2.01;90.16;1.64;1.84;-1;
11;mexA;2;0;1;3;37.75;1.48;88.31;0.44;1.77;-1;MultipleMeltPeaks
12;mexA;2;1;0;3;31.24;0.16;88.05;5.80E-03;1.82;-1;ContainsOutlierReplicateCt
000NTC;mexA;0;0;1;1;;;;;;-1;NotInformative
GENO;mexA;0;0;2;2;;;;;;-1;NotInformative
10;acrR;2;0;1;3;30.01;0.73;91.05;0.8;1.93;-1;MultipleMeltPeaks
11;acrR;1;0;2;3;22.87;;88.85;;1.97;-1;MultipleMeltPeaks
12;acrR;2;0;1;3;23.99;0.78;87.99;0.99;1.92;-1;MultipleMeltPeaks
000NTC;acrR;0;0;1;1;;;;;;-1;NotInformative
GENO;acrR;1;0;1;2;38.83;;91.26;;1.8;-1;MultipleMeltPeaks
10;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
11;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
12;qacF/Ha;0;0;3;3;;;;;;-1;NotInformative
000NTC;qacF/Ha;0;0;1;1;;;;;;-1;NotInformative
GENO;qacF/Ha;0;0;2;2;;;;;;-1;NotInformative
10;nimE;1;0;2;3;34.91;;76.67;;1.76;-1;
11;nimE;2;0;1;3;37.55;5.65;82.46;8.1;1.76;-1;
12;nimE;1;0;2;3;42.76;;78.04;;1.79;-1;
000NTC;nimE;0;0;1;1;;;;;;-1;NotInformative
GENO;nimE;1;0;1;2;31.04;;76.61;;1.77;-1;
10;emrB/qacA;2;1;0;3;39.89;0.11;92.12;2.17E-03;1.5;-1;ContainsOutlierReplicateCt
11;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
12;emrB/qacA;0;0;3;3;;;;;;-1;NotInformative
000NTC;emrB/qacA;0;0;1;1;;;;;;-1;NotInformative
GENO;emrB/qacA;0;0;2;2;;;;;;-1;NotInformative
10;mtrE;2;0;1;3;40.86;0.56;81.87;2.68E-03;1.83;-1;
11;mtrE;0;0;3;3;;;;;;-1;NotInformative
12;mtrE;0;0;3;3;;;;;;-1;NotInformative
000NTC;mtrE;1;0;0;1;30.33;;76.66;;1.9;-1;
GENO;mtrE;0;0;2;2;;;;;;-1;NotInformative
10;oprD;3;0;0;3;25.71;0.23;89.66;0.44;1.98;-1;
11;oprD;3;0;0;3;26.14;0.23;91.17;1.04;2.01;-1;
12;oprD;1;0;2;3;28.16;;90.27;;1.87;-1;MultipleMeltPeaks
000NTC;oprD;0;0;1;1;;;;;;-1;NotInformative
GENO;oprD;0;0;2;2;;;;;;-1;NotInformative
10;ttgA;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;ttgA;2;0;1;3;38.96;3.22;86.91;4.17;1.74;-1;MultipleMeltPeaks
12;ttgA;2;0;1;3;36.14;3.63;86.76;4.35;1.91;-1;
000NTC;ttgA;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgA;0;0;2;2;;;;;;-1;NotInformative
10;ttgB;3;0;0;3;33.02;1.32;89.27;0.35;1.86;-1;
11;ttgB;3;0;0;3;32.4;1.74;90.17;1;1.88;-1;
12;ttgB;1;0;2;3;40.64;;88.87;;1.76;-1;MultipleMeltPeaks
000NTC;ttgB;0;0;1;1;;;;;;-1;NotInformative
GENO;ttgB;0;0;2;2;;;;;;-1;NotInformative
10;mepA;1;0;2;3;27.72;;88.54;;1.89;-1;MultipleMeltPeaks
11;mepA;2;0;1;3;29.82;0.74;88.15;0.26;1.9;-1;MultipleMeltPeaks
12;mepA;3;0;0;3;29.2;2.33;88.27;0.01;1.93;-1;
000NTC;mepA;0;0;1;1;;;;;;-1;NotInformative
GENO;mepA;0;0;2;2;;;;;;-1;NotInformative
10;mexE;2;0;1;3;30.68;2.2;85.93;4.04;1.84;-1;MultipleMeltPeaks
11;mexE;2;0;1;3;30.72;1.58;83.82;0.42;1.86;-1;MultipleMeltPeaks
12;mexE;2;0;1;3;35.61;0.42;87.23;4.71;1.88;-1;MultipleMeltPeaks
000NTC;mexE;0;0;1;1;;;;;;-1;NotInformative
GENO;mexE;0;0;2;2;;;;;;-1;NotInformative
10;mtrD;2;0;1;3;36.17;2.94;87.47;9.76E-03;1.86;-1;
11;mtrD;0;0;3;3;;;;;;-1;NotInformative
12;mtrD;1;0;2;3;41.58;;87.44;;1.81;-1;
000NTC;mtrD;1;0;0;1;37.21;;75.26;;1.81;-1;
GENO;mtrD;0;0;2;2;;;;;;-1;NotInformative
10;tolC;2;0;1;3;34.71;0.08;92.06;0.56;1.84;-1;MultipleMeltPeaks
11;tolC;2;0;1;3;32.75;1.86;90.51;1.36;1.85;-1;MultipleMeltPeaks
12;tolC;2;1;0;3;31.75;0.67;90.11;1.04;1.78;-1;ContainsOutlierReplicateCt
000NTC;tolC;0;0;1;1;;;;;;-1;NotInformative
GENO;tolC;0;0;2;2;;;;;;-1;NotInformative
10;merA-marko;1;0;2;3;28.67;;89.88;;1.88;-1;MultipleMeltPeaks
11;merA-marko;3;0;0;3;24.85;0.52;90.41;0.02;1.9;-1;
12;merA-marko;2;1;0;3;28.73;1.09;90.79;0.72;1.86;-1;ContainsOutlierReplicateCt
000NTC;merA-marko;0;0;1;1;;;;;;-1;NotInformative
GENO;merA-marko;0;0;2;2;;;;;;-1;NotInformative
10;qacH_351;2;0;1;3;35.86;3.54;90.17;3.6;1.91;-1;
11;qacH_351;2;0;1;3;38.07;0.87;87.07;0.57;1.88;-1;MultipleMeltPeaks
12;qacH_351;1;0;2;3;36.97;;87.89;;1.78;-1;MultipleMeltPeaks
000NTC;qacH_351;0;0;1;1;;;;;;-1;NotInformative
GENO;qacH_351;0;0;2;2;;;;;;-1;NotInformative
10;marR;1;0;2;3;38.13;;86.46;;1.87;-1;
11;marR;0;0;3;3;;;;;;-1;NotInformative
12;marR;2;0;1;3;42.65;0.38;84.39;7.9;1.84;-1;
000NTC;marR;0;0;1;1;;;;;;-1;NotInformative
GENO;marR;0;0;2;2;;;;;;-1;NotInformative
10;mexB;2;0;1;3;27.11;0.59;90.77;0.34;1.9;-1;MultipleMeltPeaks
11;mexB;2;1;0;3;27.93;0.03;91.41;0.05;1.92;-1;ContainsOutlierReplicateCt
12;mexB;2;1;0;3;28.62;0.37;91.35;0.1;1.94;-1;ContainsOutlierReplicateCt
000NTC;mexB;0;0;1;1;;;;;;-1;NotInformative
GENO;mexB;0;0;2;2;;;;;;-1;NotInformative
10;mdtg;1;0;2;3;24.27;;90.34;;1.96;-1;MultipleMeltPeaks
11;mdtg;1;0;2;3;23.28;;90.19;;1.96;-1;MultipleMeltPeaks
12;mdtg;2;0;1;3;24.24;0.85;89.99;1.49;1.97;-1;MultipleMeltPeaks
000NTC;mdtg;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtg;0;0;2;2;;;;;;-1;NotInformative
10;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
11;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
12;bexA/norM;0;0;3;3;;;;;;-1;NotInformative
000NTC;bexA/norM;0;0;1;1;;;;;;-1;NotInformative
GENO;bexA/norM;0;0;2;2;;;;;;-1;NotInformative
10;mdtA;2;1;0;3;33.81;0.08;91.17;0.14;1.91;-1;ContainsOutlierReplicateCt
11;mdtA;2;0;1;3;33.78;0.18;88.78;1.97;1.72;-1;MultipleMeltPeaks
12;mdtA;2;0;1;3;31.31;2.8;89.61;2.16;1.78;-1;MultipleMeltPeaks
000NTC;mdtA;0;0;1;1;;;;;;-1;NotInformative
GENO;mdtA;0;0;2;2;;;;;;-1;NotInformative
10;adeI;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;adeI;0;0;3;3;;;;;;-1;NotInformative
12;adeI;1;0;2;3;38.76;;75.93;;1.83;-1;
000NTC;adeI;0;0;1;1;;;;;;-1;MultipleMeltPeaks, NotInformative
GENO;adeI;0;0;2;2;;;;;;-1;NotInformative
10;mdth;0;0;3;3;;;;;;-1;NotInformative
11;mdth;0;0;3;3;;;;;;-1;NotInformative
12;mdth;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;mdth;1;0;0;1;35.35;;76.07;;1.81;-1;
GENO;mdth;0;0;2;2;;;;;;-1;NotInformative
10;dfrA1;0;0;3;3;;;;;;-1;NotInformative
11;dfrA1;1;0;2;3;42.64;;77.47;;1.78;-1;
12;dfrA1;0;0;3;3;;;;;;-1;NotInformative
000NTC;dfrA1;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA1;0;0;2;2;;;;;;-1;NotInformative
10;dfrA12;2;1;0;3;40.07;0.46;87.51;1.69;1.76;-1;ContainsOutlierReplicateCt
11;dfrA12;2;0;1;3;35.82;0.9;86.06;0.04;1.82;-1;
12;dfrA12;3;0;0;3;37.9;4.08;86.49;0.61;1.77;-1;
000NTC;dfrA12;0;0;1;1;;;;;;-1;NotInformative
GENO;dfrA12;0;0;2;2;;;;;;-1;NotInformative
10;nisB;2;0;1;3;30.19;0.04;77.69;0.05;1.82;-1;
11;nisB;3;0;0;3;36.68;5.55;76.13;0.61;1.83;-1;
12;nisB;2;0;1;3;32.83;1.33;77.03;0.27;1.87;-1;
000NTC;nisB;0;0;1;1;;;;;;-1;NotInformative
GENO;nisB;2;0;0;2;37.92;1.63;76.65;0.05;1.87;-1;
10;pmrA;0;0;3;3;;;;;;-1;NotInformative
11;pmrA;0;0;3;3;;;;;;-1;NotInformative
12;pmrA;1;0;2;3;37.55;;74.47;;1.88;-1;
000NTC;pmrA;1;0;0;1;36.63;;74.55;;1.81;-1;
GENO;pmrA;0;0;2;2;;;;;;-1;NotInformative
10;fosb;1;0;2;3;36.6;;76.1;;1.77;-1;
11;fosb;0;0;3;3;;;;;;-1;NotInformative
12;fosb;0;0;3;3;;;;;;-1;NotInformative
000NTC;fosb;0;0;1;1;;;;;;-1;NotInformative
GENO;fosb;0;0;2;2;;;;;;-1;NotInformative
10;fosX;1;0;2;3;40.38;;78;;1.91;-1;
11;fosX;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
12;fosX;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;fosX;0;0;1;1;;;;;;-1;NotInformative
GENO;fosX;1;0;1;2;40.17;;75.14;;1.88;-1;
10;Arr2;1;0;2;3;39.34;;89.09;;1.73;-1;
11;Arr2;2;0;1;3;38.91;3.84;88.24;4.02;1.77;-1;
12;Arr2;2;0;1;3;37.84;1.78;91.46;0.22;1.73;-1;
000NTC;Arr2;0;0;1;1;;;;;;-1;NotInformative
GENO;Arr2;0;0;2;2;;;;;;-1;NotInformative
10;mcr-1;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;mcr-1;2;0;1;3;29.21;0.06;88.42;1.1;1.89;-1;MultipleMeltPeaks
12;mcr-1;2;0;1;3;28.78;0.28;91.1;0.04;1.95;-1;MultipleMeltPeaks
000NTC;mcr-1;1;0;0;1;40.94;;76.57;;1.94;-1;
GENO;mcr-1;2;0;0;2;30.38;0.01;77.78;0.54;1.84;-1;
10;bacA;1;0;2;3;35.28;;89.92;;1.73;-1;MultipleMeltPeaks
11;bacA;1;0;2;3;36.17;;88.92;;1.77;-1;
12;bacA;2;0;1;3;39.59;0.89;87.86;3.41;1.88;-1;
000NTC;bacA;0;0;1;1;;;;;;-1;NotInformative
GENO;bacA;0;0;2;2;;;;;;-1;NotInformative
10;fabK;2;1;0;3;28.25;0.01;78.03;0.06;1.82;-1;ContainsOutlierReplicateCt
11;fabK;2;1;0;3;27.85;1.14E-03;77.95;0.19;1.83;-1;ContainsOutlierReplicateCt
12;fabK;2;1;0;3;28.25;8.25E-04;78.04;0.24;1.82;-1;ContainsOutlierReplicateCt
000NTC;fabK;1;0;0;1;28.07;;77.69;;1.83;-1;
GENO;fabK;2;0;0;2;27.2;0.86;78.06;0.9;1.82;-1;
10;ARR-3;2;0;1;3;32.56;1.05;88.4;3.39;2.05;-1;MultipleMeltPeaks
11;ARR-3;2;0;1;3;35.37;1.39;83.22;1.35;1.91;-1;MultipleMeltPeaks
12;ARR-3;1;0;2;3;35.4;;83.99;;1.82;-1;MultipleMeltPeaks
000NTC;ARR-3;0;0;1;1;;;;;;-1;NotInformative
GENO;ARR-3;0;0;2;2;;;;;;-1;NotInformative
10;mcr-2;0;0;3;3;;;;;;-1;NotInformative
11;mcr-2;0;0;3;3;;;;;;-1;NotInformative
12;mcr-2;0;0;3;3;;;;;;-1;NotInformative
000NTC;mcr-2;0;0;1;1;;;;;;-1;NotInformative
GENO;mcr-2;0;0;2;2;;;;;;-1;NotInformative
10;qnrA;0;0;3;3;;;;;;-1;NotInformative
11;qnrA;0;0;3;3;;;;;;-1;NotInformative
12;qnrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrA;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrA;0;0;2;2;;;;;;-1;NotInformative
10;norA;1;0;2;3;42.11;;92.36;;1.68;-1;MultipleMeltPeaks
11;norA;1;0;2;3;36.36;;91.8;;1.89;-1;
12;norA;0;0;3;3;;;;;;-1;NotInformative
000NTC;norA;0;0;1;1;;;;;;-1;NotInformative
GENO;norA;0;0;2;2;;;;;;-1;NotInformative
10;qepA_1_2;2;0;1;3;25.09;0.23;89.57;0.15;1.89;-1;MultipleMeltPeaks
11;qepA_1_2;1;0;2;3;26.85;;89.19;;1.86;-1;MultipleMeltPeaks
12;qepA_1_2;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;qepA_1_2;1;0;0;1;40.84;;79.48;;1.85;-1;
GENO;qepA_1_2;0;0;2;2;;;;;;-1;NotInformative
10;QnrB4;2;0;1;3;26.53;0.04;90.11;0.28;1.82;-1;MultipleMeltPeaks
11;QnrB4;2;1;0;3;26.94;0.88;90.04;0.03;1.67;-1;ContainsOutlierReplicateCt
12;QnrB4;2;1;0;3;33.81;0.46;85.68;1.62E-03;1.57;-1;ContainsOutlierReplicateCt
000NTC;QnrB4;1;0;0;1;41.22;;74.89;;1.92;-1;
GENO;QnrB4;1;0;1;2;44.8;;76.28;;1.9;-1;
10;QnrS1_S3_S5;3;0;0;3;37.38;1.58;86.06;9.38;1.83;-1;
11;QnrS1_S3_S5;1;0;2;3;33.85;;76.2;;1.92;-1;
12;QnrS1_S3_S5;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrS1_S3_S5;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrS1_S3_S5;0;0;2;2;;;;;;-1;NotInformative
10;QnrVC1_VC3_VC6;1;0;2;3;33.33;;93.26;;1.83;-1;MultipleMeltPeaks
11;QnrVC1_VC3_VC6;2;0;1;3;37.79;4.1;86;2.49;1.81;-1;MultipleMeltPeaks
12;QnrVC1_VC3_VC6;1;0;2;3;41.03;;87.6;;1.8;-1;MultipleMeltPeaks
000NTC;QnrVC1_VC3_VC6;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC1_VC3_VC6;0;0;2;2;;;;;;-1;NotInformative
10;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
11;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
12;QnrVC4_VC5_VC7;0;0;3;3;;;;;;-1;NotInformative
000NTC;QnrVC4_VC5_VC7;0;0;1;1;;;;;;-1;NotInformative
GENO;QnrVC4_VC5_VC7;0;0;2;2;;;;;;-1;NotInformative
10;qnrD;0;0;3;3;;;;;;-1;NotInformative
11;qnrD;0;0;3;3;;;;;;-1;NotInformative
12;qnrD;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrD;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrD;0;0;2;2;;;;;;-1;NotInformative
10;qnrS2;3;0;0;3;35.49;1.04;86.12;1.96;1.92;-1;
11;qnrS2;1;0;2;3;38.69;;85.27;;1.93;-1;
12;qnrS2;0;0;3;3;;;;;;-1;NotInformative
000NTC;qnrS2;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrS2;0;0;2;2;;;;;;-1;NotInformative
10;oqxA;1;0;2;3;39.09;;89.75;;1.63;-1;
11;oqxA;1;0;2;3;40.69;;88.12;;1.86;-1;
12;oqxA;1;0;2;3;37.15;;78.6;;1.8;-1;
000NTC;oqxA;0;0;1;1;;;;;;-1;NotInformative
GENO;oqxA;0;0;2;2;;;;;;-1;NotInformative
10;qnrB46,47,48;3;0;0;3;35.9;4.16;79.78;3.1;1.77;-1;
11;qnrB46,47,48;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
12;qnrB46,47,48;1;0;2;3;32.56;;77.67;;1.85;-1;
000NTC;qnrB46,47,48;0;0;1;1;;;;;;-1;NotInformative
GENO;qnrB46,47,48;1;0;1;2;33.18;;77.09;;1.79;-1;
10;ermK;1;0;2;3;41.86;;78.95;;1.84;-1;MultipleMeltPeaks
11;ermK;1;0;2;3;42.78;;78.82;;1.77;-1;
12;ermK;1;0;2;3;29.72;;75.84;;1.87;-1;
000NTC;ermK;0;0;1;1;;;;;;-1;NotInformative
GENO;ermK;0;0;2;2;;;;;;-1;NotInformative
10;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
11;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
12;erm(F)a;0;0;3;3;;;;;;-1;NotInformative
000NTC;erm(F)a;0;0;1;1;;;;;;-1;NotInformative
GENO;erm(F)a;0;0;2;2;;;;;;-1;NotInformative
10;lmrA;0;0;3;3;;;;;;-1;NotInformative
11;lmrA;0;0;3;3;;;;;;-1;NotInformative
12;lmrA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lmrA;0;0;1;1;;;;;;-1;NotInformative
GENO;lmrA;0;0;2;2;;;;;;-1;NotInformative
10;erm(36);1;0;2;3;29.15;;89.21;;1.9;-1;MultipleMeltPeaks
11;erm(36);2;0;1;3;28.17;0.51;88.79;1.02;1.92;-1;MultipleMeltPeaks
12;erm(36);2;0;1;3;31.21;2.54;87.55;0.12;1.98;-1;MultipleMeltPeaks
000NTC;erm(36);0;0;1;1;;;;;;-1;NotInformative
GENO;erm(36);0;0;2;2;;;;;;-1;NotInformative
10;ermT;0;0;3;3;;;;;;-1;NotInformative
11;ermT;0;0;3;3;;;;;;-1;NotInformative
12;ermT;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermT;0;0;1;1;;;;;;-1;NotInformative
GENO;ermT;0;0;2;2;;;;;;-1;NotInformative
10;msr(C);0;0;3;3;;;;;;-1;NotInformative
11;msr(C);0;0;3;3;;;;;;-1;NotInformative
12;msr(C);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(C);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(C);0;0;2;2;;;;;;-1;NotInformative
10;mphB;1;0;2;3;40.31;;86.49;;1.7;-1;MultipleMeltPeaks
11;mphB;1;0;2;3;39.72;;85.03;;1.8;-1;
12;mphB;0;0;3;3;;;;;;-1;NotInformative
000NTC;mphB;0;0;1;1;;;;;;-1;NotInformative
GENO;mphB;0;0;2;2;;;;;;-1;NotInformative
10;msr(A);1;0;2;3;29.54;;74.03;;1.77;-1;
11;msr(A);0;0;3;3;;;;;;-1;NotInformative
12;msr(A);0;0;3;3;;;;;;-1;NotInformative
000NTC;msr(A);0;0;1;1;;;;;;-1;NotInformative
GENO;msr(A);1;0;1;2;43.46;;71.89;;1.99;-1;
10;ermX;0;0;3;3;;;;;;-1;NotInformative
11;ermX;0;0;3;3;;;;;;-1;NotInformative
12;ermX;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermX;0;0;1;1;;;;;;-1;NotInformative
GENO;ermX;0;0;2;2;;;;;;-1;NotInformative
10;vgaB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
11;vgaB;0;0;3;3;;;;;;-1;NotInformative
12;vgaB;0;0;3;3;;;;;;-1;NotInformative
000NTC;vgaB;0;0;1;1;;;;;;-1;NotInformative
GENO;vgaB;0;0;2;2;;;;;;-1;NotInformative
10;pica;1;0;2;3;32.5;;88.52;;1.89;-1;MultipleMeltPeaks
11;pica;2;0;1;3;39.32;0.77;85.16;0.55;1.78;-1;
12;pica;2;0;1;3;40.25;0.78;84.03;2.21;1.83;-1;MultipleMeltPeaks
000NTC;pica;0;0;1;1;;;;;;-1;NotInformative
GENO;pica;0;0;2;2;;;;;;-1;NotInformative
10;lnuA;0;0;3;3;;;;;;-1;NotInformative
11;lnuA;0;0;3;3;;;;;;-1;NotInformative
12;lnuA;0;0;3;3;;;;;;-1;NotInformative
000NTC;lnuA;0;0;1;1;;;;;;-1;NotInformative
GENO;lnuA;0;0;2;2;;;;;;-1;NotInformative
10;vat(E);0;0;3;3;;;;;;-1;NotInformative
11;vat(E);2;0;1;3;32.7;2.75;84.79;6.99;1.57;-1;
12;vat(E);1;0;2;3;25.96;;87.97;;1.73;-1;MultipleMeltPeaks
000NTC;vat(E);1;0;0;1;35.12;;79.38;;1.96;-1;
GENO;vat(E);0;0;2;2;;;;;;-1;NotInformative
10;ermY;0;0;3;3;;;;;;-1;NotInformative
11;ermY;0;0;3;3;;;;;;-1;NotInformative
12;ermY;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermY;0;0;1;1;;;;;;-1;NotInformative
GENO;ermY;0;0;2;2;;;;;;-1;NotInformative
10;cfr;0;0;3;3;;;;;;-1;NotInformative
11;cfr;1;0;2;3;39.75;;73.07;;1.85;-1;
12;cfr;0;0;3;3;;;;;;-1;NotInformative
000NTC;cfr;0;0;1;1;;;;;;-1;NotInformative
GENO;cfr;0;0;2;2;;;;;;-1;NotInformative
10;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
11;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
12;ermA/ermTR;0;0;3;3;;;;;;-1;NotInformative
000NTC;ermA/ermTR;0;0;1;1;;;;;;-1;NotInformative
GENO;ermA/ermTR;0;0;2;2;;;;;;-1;NotInformative
10;oleC;2;0;1;3;28.34;1.32;83.41;6.98E-03;1.79;-1;MultipleMeltPeaks
11;oleC;3;0;0;3;29.28;0.88;83.04;0.31;1.76;-1;
12;oleC;2;0;1;3;33.28;5.58;81.74;1.98;1.8;-1;MultipleMeltPeaks
000NTC;oleC;0;0;1;1;;;;;;-1;NotInformative
GENO;oleC;0;0;2;2;;;;;;-1;NotInformative
10;carB;2;0;1;3;37.14;4.3;87.09;0.09;1.85;-1;MultipleMeltPeaks
11;carB;3;0;0;3;36.64;3.04;91.49;0.02;1.71;-1;
12;carB;0;0;3;3;;;;;;-1;MultipleMeltPeaks, NotInformative
000NTC;carB;0;0;1;1;;;;;;-1;NotInformative
GENO;carB;0;0;2;2;;;;;;-1;NotInformative
10;pikR2;1;0;2;3;36.14;;86.72;;1.66;-1;
11;pikR2;0;0;3;3;;;;;;-1;NotInformative
12;pikR2;2;0;1;3;36.87;2.89;83.78;0.1;1.53;-1;
000NTC;pikR2;0;0;1;1;;;;;;-1;NotInformative
GENO;pikR2;0;0;2;2;;;;;;-1;NotInformative
10;ere(A);3;0;0;3;30.67;1.83;88.12;0.85;1.74;-1;
11;ere(A);1;0;2;3;30.54;;85.81;;1.86;-1;MultipleMeltPeaks
12;ere(A);1;0;2;3;29.13;;88.5;;1.8;-1;MultipleMeltPeaks
000NTC;ere(A);0;0;1;1;;;;;;-1;NotInformative
GENO;ere(A);0;0;2;2;;;;;;-1;NotInformative
10;ere(B);0;0;3;3;;;;;;-1;NotInformative
11;ere(B);0;0;3;3;;;;;;-1;NotInformative
12;ere(B);0;0;3;3;;;;;;-1;NotInformative
